company_name_raw,stock_code,거래일,시가,고가,저가,종가,거래량,거래대금,market,company_name
유한양행,000100,2018-01-02,219000,220500,215000,217000,30576,6624958000.0,KOSPI,유한양행
유한양행,000100,2018-01-03,215000,218000,214000,215500,40224,8697092000.0,KOSPI,유한양행
유한양행,000100,2018-01-04,219000,221500,212500,212500,52591,11382521000.0,KOSPI,유한양행
유한양행,000100,2018-01-05,215000,217500,213000,217500,28933,6225272500.0,KOSPI,유한양행
유한양행,000100,2018-01-08,217500,218000,214000,215000,34566,7458789000.0,KOSPI,유한양행
유한양행,000100,2018-01-09,215000,221500,214500,220500,60690,13344865500.0,KOSPI,유한양행
유한양행,000100,2018-01-10,220500,220500,216500,219000,41216,8975261500.0,KOSPI,유한양행
유한양행,000100,2018-01-11,220000,220000,216500,219500,32462,7097054000.0,KOSPI,유한양행
유한양행,000100,2018-01-12,224500,232000,224000,227000,159471,36499480500.0,KOSPI,유한양행
유한양행,000100,2018-01-15,228500,232000,224500,227500,74342,16948151000.0,KOSPI,유한양행
유한양행,000100,2018-01-16,228000,230000,224500,228500,49224,11209949000.0,KOSPI,유한양행
유한양행,000100,2018-01-17,226500,229000,224000,225500,51862,11743517500.0,KOSPI,유한양행
유한양행,000100,2018-01-18,225000,228500,222000,227000,43444,9815480000.0,KOSPI,유한양행
유한양행,000100,2018-01-19,225000,227500,222000,222000,30713,6896508500.0,KOSPI,유한양행
유한양행,000100,2018-01-22,221000,224000,215500,224000,37432,8290643500.0,KOSPI,유한양행
유한양행,000100,2018-01-23,223000,224500,221500,223500,43344,9657222000.0,KOSPI,유한양행
유한양행,000100,2018-01-24,222500,222500,217000,218000,93418,20455243000.0,KOSPI,유한양행
유한양행,000100,2018-01-25,220000,222000,218000,219000,53597,11754315500.0,KOSPI,유한양행
유한양행,000100,2018-01-26,219000,221500,216500,221000,62279,13685880500.0,KOSPI,유한양행
유한양행,000100,2018-01-29,222000,231000,221000,230500,158000,35960531500.0,KOSPI,유한양행
유한양행,000100,2018-01-30,230000,236500,230000,234000,119082,27886367500.0,KOSPI,유한양행
유한양행,000100,2018-01-31,234000,234500,228000,233000,70741,16400555000.0,KOSPI,유한양행
유한양행,000100,2018-02-01,231500,232500,227500,229500,43067,9873580500.0,KOSPI,유한양행
유한양행,000100,2018-02-02,229000,230500,224500,227500,54781,12440137000.0,KOSPI,유한양행
유한양행,000100,2018-02-05,224000,226000,217500,218000,72233,15917030500.0,KOSPI,유한양행
유한양행,000100,2018-02-06,212000,215500,207000,213500,78430,16550653500.0,KOSPI,유한양행
유한양행,000100,2018-02-07,217000,222000,216000,217000,58984,12913939500.0,KOSPI,유한양행
유한양행,000100,2018-02-08,216000,217000,211000,214000,74590,15945505500.0,KOSPI,유한양행
유한양행,000100,2018-02-09,209500,211500,207500,211000,53204,11141013500.0,KOSPI,유한양행
유한양행,000100,2018-02-12,212500,216000,209000,215500,27636,5898685000.0,KOSPI,유한양행
유한양행,000100,2018-02-13,214500,216000,212000,213000,32525,6949337500.0,KOSPI,유한양행
유한양행,000100,2018-02-14,213500,215000,211000,215000,31761,6756210000.0,KOSPI,유한양행
유한양행,000100,2018-02-19,213500,220000,213500,219500,37233,8084863000.0,KOSPI,유한양행
유한양행,000100,2018-02-20,218000,220000,216000,217500,19367,4232337000.0,KOSPI,유한양행
유한양행,000100,2018-02-21,214500,220000,212000,215500,42923,9245179500.0,KOSPI,유한양행
유한양행,000100,2018-02-22,214000,215500,211500,212000,26129,5553595500.0,KOSPI,유한양행
유한양행,000100,2018-02-23,212500,216000,212500,216000,17322,3716606000.0,KOSPI,유한양행
유한양행,000100,2018-02-26,217500,217500,214000,216000,26414,5694569000.0,KOSPI,유한양행
유한양행,000100,2018-02-27,215500,217000,211500,212500,39161,8338778000.0,KOSPI,유한양행
유한양행,000100,2018-02-28,212500,212500,208000,208000,49027,10255917500.0,KOSPI,유한양행
유한양행,000100,2018-03-02,205000,209000,204000,208000,31489,6489435000.0,KOSPI,유한양행
유한양행,000100,2018-03-05,206000,211500,205000,210500,33665,7047409500.0,KOSPI,유한양행
유한양행,000100,2018-03-06,209500,212000,207000,209000,28560,5954420500.0,KOSPI,유한양행
유한양행,000100,2018-03-07,207000,211000,205000,205500,54270,11243176500.0,KOSPI,유한양행
유한양행,000100,2018-03-08,208500,212500,208000,209500,54039,11338531500.0,KOSPI,유한양행
유한양행,000100,2018-03-09,209500,213000,209500,213000,25785,5468193500.0,KOSPI,유한양행
유한양행,000100,2018-03-12,214000,215500,212000,214500,38492,8239378500.0,KOSPI,유한양행
유한양행,000100,2018-03-13,213000,216000,212500,216000,44246,9502401000.0,KOSPI,유한양행
유한양행,000100,2018-03-14,214000,216000,212000,215500,24769,5295815500.0,KOSPI,유한양행
유한양행,000100,2018-03-15,214500,217500,212500,217000,30096,6471293000.0,KOSPI,유한양행
유한양행,000100,2018-03-16,218000,218500,213500,213500,29433,6318281500.0,KOSPI,유한양행
유한양행,000100,2018-03-19,215000,215500,210000,212500,20741,4404417000.0,KOSPI,유한양행
유한양행,000100,2018-03-20,210000,222000,210000,221500,36698,7952326500.0,KOSPI,유한양행
유한양행,000100,2018-03-21,221000,223000,218500,222000,56212,12454209000.0,KOSPI,유한양행
유한양행,000100,2018-03-22,225000,225500,217500,218500,52443,11595803000.0,KOSPI,유한양행
유한양행,000100,2018-03-23,214500,216000,208000,209500,69588,14705670500.0,KOSPI,유한양행
유한양행,000100,2018-03-26,210000,216000,206000,215500,37136,7887548000.0,KOSPI,유한양행
유한양행,000100,2018-03-27,216000,218500,215000,216500,24092,5230236500.0,KOSPI,유한양행
유한양행,000100,2018-03-28,213500,217000,213000,214500,18320,3935937000.0,KOSPI,유한양행
유한양행,000100,2018-03-29,214500,223000,214500,221000,69458,15321500000.0,KOSPI,유한양행
유한양행,000100,2018-03-30,221500,224000,220500,222000,24585,5466321500.0,KOSPI,유한양행
유한양행,000100,2018-04-02,220000,226000,220000,223000,43871,9836866000.0,KOSPI,유한양행
유한양행,000100,2018-04-03,221000,225000,220000,225000,30783,6891324000.0,KOSPI,유한양행
유한양행,000100,2018-04-04,223500,230000,223000,228000,73915,16880519000.0,KOSPI,유한양행
유한양행,000100,2018-04-05,230000,239500,229500,232500,85523,20060358500.0,KOSPI,유한양행
유한양행,000100,2018-04-06,232000,237500,229500,234500,56104,13160679500.0,KOSPI,유한양행
유한양행,000100,2018-04-09,240000,258000,238500,254500,316194,78991273500.0,KOSPI,유한양행
유한양행,000100,2018-04-10,259000,270000,254500,257500,215371,56255374000.0,KOSPI,유한양행
유한양행,000100,2018-04-11,256500,260500,250000,255500,92179,23488788500.0,KOSPI,유한양행
유한양행,000100,2018-04-12,259000,259500,247000,248000,88436,22195736500.0,KOSPI,유한양행
유한양행,000100,2018-04-13,248500,254000,240000,253500,82939,20614563500.0,KOSPI,유한양행
유한양행,000100,2018-04-16,253000,254500,246000,247500,55915,13937599500.0,KOSPI,유한양행
유한양행,000100,2018-04-17,252500,260500,249000,252000,100605,25611719000.0,KOSPI,유한양행
유한양행,000100,2018-04-18,249000,252000,236000,238000,123947,30062794000.0,KOSPI,유한양행
유한양행,000100,2018-04-19,238500,242500,231000,241000,108544,25858150500.0,KOSPI,유한양행
유한양행,000100,2018-04-20,238500,244000,238000,240500,47112,11326755500.0,KOSPI,유한양행
유한양행,000100,2018-04-23,238000,238000,230000,231000,63250,14671797500.0,KOSPI,유한양행
유한양행,000100,2018-04-24,231000,235500,230500,231500,41863,9725847500.0,KOSPI,유한양행
유한양행,000100,2018-04-25,231500,232500,225500,229500,37746,8635338000.0,KOSPI,유한양행
유한양행,000100,2018-04-26,230000,236500,230000,235000,49409,11569084000.0,KOSPI,유한양행
유한양행,000100,2018-04-27,235000,238500,232500,236000,33918,7968785000.0,KOSPI,유한양행
유한양행,000100,2018-04-30,236000,236500,225500,229000,59002,13471213500.0,KOSPI,유한양행
유한양행,000100,2018-05-02,225500,234500,223000,230500,44564,10223801500.0,KOSPI,유한양행
유한양행,000100,2018-05-03,230500,232500,227500,228500,37476,8576166000.0,KOSPI,유한양행
유한양행,000100,2018-05-04,228000,230500,225000,226500,55834,12699315000.0,KOSPI,유한양행
유한양행,000100,2018-05-08,228000,232000,223500,224000,48033,10905880000.0,KOSPI,유한양행
유한양행,000100,2018-05-09,224000,233000,222500,231500,51524,11783911000.0,KOSPI,유한양행
유한양행,000100,2018-05-10,232500,232500,226500,227500,41256,9415579000.0,KOSPI,유한양행
유한양행,000100,2018-05-11,227000,233000,226000,231500,29503,6814930000.0,KOSPI,유한양행
유한양행,000100,2018-05-14,231500,235000,230000,230500,34400,7980106000.0,KOSPI,유한양행
유한양행,000100,2018-05-15,230500,237000,229000,235500,49654,11581196500.0,KOSPI,유한양행
유한양행,000100,2018-05-16,235500,238500,232500,238000,46845,11072138500.0,KOSPI,유한양행
유한양행,000100,2018-05-17,240000,241500,233500,233500,55277,13081279500.0,KOSPI,유한양행
유한양행,000100,2018-05-18,234500,239000,234000,238500,46086,10937994000.0,KOSPI,유한양행
유한양행,000100,2018-05-21,238500,240000,234500,235500,32401,7682932000.0,KOSPI,유한양행
유한양행,000100,2018-05-23,234000,238000,232000,235000,29060,6829155500.0,KOSPI,유한양행
유한양행,000100,2018-05-24,234500,240500,234500,240000,35771,8512858000.0,KOSPI,유한양행
유한양행,000100,2018-05-25,240000,243500,237000,242500,44511,10748065500.0,KOSPI,유한양행
유한양행,000100,2018-05-28,239000,245000,237500,244500,46730,11333271500.0,KOSPI,유한양행
유한양행,000100,2018-05-29,247000,250500,242000,243000,57955,14301354000.0,KOSPI,유한양행
유한양행,000100,2018-05-30,243000,244000,233000,238000,71935,17032122000.0,KOSPI,유한양행
유한양행,000100,2018-05-31,239000,240000,235000,238000,67858,16126903500.0,KOSPI,유한양행
유한양행,000100,2018-06-01,238500,245500,238000,245500,45087,10937695500.0,KOSPI,유한양행
유한양행,000100,2018-06-04,243500,245000,231000,233000,75859,17930669000.0,KOSPI,유한양행
유한양행,000100,2018-06-05,235000,235500,225000,226000,97440,22224038500.0,KOSPI,유한양행
유한양행,000100,2018-06-07,226500,228500,225500,226500,55905,12650379000.0,KOSPI,유한양행
유한양행,000100,2018-06-08,226500,229500,225000,229000,35426,8083065500.0,KOSPI,유한양행
유한양행,000100,2018-06-11,230000,231500,226500,230000,38689,8849997500.0,KOSPI,유한양행
유한양행,000100,2018-06-12,231000,234500,228000,231500,34013,7904748000.0,KOSPI,유한양행
유한양행,000100,2018-06-14,234000,234000,228000,228000,42856,9845717000.0,KOSPI,유한양행
유한양행,000100,2018-06-15,228000,231000,226500,227000,33965,7737197000.0,KOSPI,유한양행
유한양행,000100,2018-06-18,229000,231000,226000,226000,56058,12812691000.0,KOSPI,유한양행
유한양행,000100,2018-06-19,224000,226500,212500,212500,88004,19137761000.0,KOSPI,유한양행
유한양행,000100,2018-06-20,214000,217500,213500,214500,36752,7916832500.0,KOSPI,유한양행
유한양행,000100,2018-06-21,213500,216500,213500,215000,32357,6955965500.0,KOSPI,유한양행
유한양행,000100,2018-06-22,211500,219500,211500,219000,24410,5298740000.0,KOSPI,유한양행
유한양행,000100,2018-06-25,217000,219500,216000,219500,24393,5317275000.0,KOSPI,유한양행
유한양행,000100,2018-06-26,218000,220000,217000,220000,18196,3977150000.0,KOSPI,유한양행
유한양행,000100,2018-06-27,216500,221500,216500,217500,26117,5715710500.0,KOSPI,유한양행
유한양행,000100,2018-06-28,220000,220000,216000,216000,31842,6912006000.0,KOSPI,유한양행
유한양행,000100,2018-06-29,216500,218500,214000,217500,26298,5684722500.0,KOSPI,유한양행
유한양행,000100,2018-07-02,215500,218000,212000,212500,28996,6232380500.0,KOSPI,유한양행
유한양행,000100,2018-07-03,213000,214000,208000,211000,35456,7461687500.0,KOSPI,유한양행
유한양행,000100,2018-07-04,209000,219500,209000,218000,32942,7151508000.0,KOSPI,유한양행
유한양행,000100,2018-07-05,216000,218000,215000,216500,19005,4109444000.0,KOSPI,유한양행
유한양행,000100,2018-07-06,215500,219500,213500,219000,24054,5215635000.0,KOSPI,유한양행
유한양행,000100,2018-07-09,222000,223000,218000,220500,22996,5090380500.0,KOSPI,유한양행
유한양행,000100,2018-07-10,220500,222500,220000,221000,18539,4097037000.0,KOSPI,유한양행
유한양행,000100,2018-07-11,218500,220500,216000,217500,25361,5525816500.0,KOSPI,유한양행
유한양행,000100,2018-07-12,219500,224500,218000,223000,32125,7142010500.0,KOSPI,유한양행
유한양행,000100,2018-07-13,224000,226500,222000,226000,22685,5099554500.0,KOSPI,유한양행
유한양행,000100,2018-07-16,223500,227000,223000,227000,17208,3874927000.0,KOSPI,유한양행
유한양행,000100,2018-07-17,227000,227000,224000,226000,14758,3329203500.0,KOSPI,유한양행
유한양행,000100,2018-07-18,224500,226000,219000,220000,24603,5437461000.0,KOSPI,유한양행
유한양행,000100,2018-07-19,220000,221500,214000,215000,22528,4886749000.0,KOSPI,유한양행
유한양행,000100,2018-07-20,215000,220000,215000,219500,14887,3245946500.0,KOSPI,유한양행
유한양행,000100,2018-07-23,219500,219500,216000,216500,19476,4243865000.0,KOSPI,유한양행
유한양행,000100,2018-07-24,216000,220000,216000,220000,16891,3703539000.0,KOSPI,유한양행
유한양행,000100,2018-07-25,220000,221500,216000,216500,20833,4537577000.0,KOSPI,유한양행
유한양행,000100,2018-07-26,219000,229000,218000,224500,66102,14810574500.0,KOSPI,유한양행
유한양행,000100,2018-07-27,227000,227000,221000,222500,20765,4629146000.0,KOSPI,유한양행
유한양행,000100,2018-07-30,222500,222500,218000,222500,22603,4987636000.0,KOSPI,유한양행
유한양행,000100,2018-07-31,222000,223500,218000,223000,28770,6355501500.0,KOSPI,유한양행
유한양행,000100,2018-08-01,222000,225000,222000,224000,17586,3935109500.0,KOSPI,유한양행
유한양행,000100,2018-08-02,222000,225000,222000,224000,19444,4355386000.0,KOSPI,유한양행
유한양행,000100,2018-08-03,222000,225500,222000,224000,16100,3607713000.0,KOSPI,유한양행
유한양행,000100,2018-08-06,223000,229000,223000,225000,24535,5562530000.0,KOSPI,유한양행
유한양행,000100,2018-08-07,225500,229000,225000,228000,23566,5361475000.0,KOSPI,유한양행
유한양행,000100,2018-08-08,226000,227000,223000,224000,24817,5575347000.0,KOSPI,유한양행
유한양행,000100,2018-08-09,225000,226500,222500,226500,21036,4738089500.0,KOSPI,유한양행
유한양행,000100,2018-08-10,226500,230000,224000,230000,29724,6786162000.0,KOSPI,유한양행
유한양행,000100,2018-08-13,229000,229500,223000,224500,22037,4957777000.0,KOSPI,유한양행
유한양행,000100,2018-08-14,224500,228000,224000,225500,15437,3494158500.0,KOSPI,유한양행
유한양행,000100,2018-08-16,223500,223500,219000,221000,28292,6248896000.0,KOSPI,유한양행
유한양행,000100,2018-08-17,220000,227000,219500,226000,30190,6781856000.0,KOSPI,유한양행
유한양행,000100,2018-08-20,228000,229000,224500,226500,17676,4003998500.0,KOSPI,유한양행
유한양행,000100,2018-08-21,228500,229500,226000,227000,25884,5898370000.0,KOSPI,유한양행
유한양행,000100,2018-08-22,227000,229500,227000,227500,14148,3226566500.0,KOSPI,유한양행
유한양행,000100,2018-08-23,228000,230500,227500,230000,27539,6324378500.0,KOSPI,유한양행
유한양행,000100,2018-08-24,229000,230500,227500,230000,15231,3495882000.0,KOSPI,유한양행
유한양행,000100,2018-08-27,231000,234000,230000,231000,17416,4032791000.0,KOSPI,유한양행
유한양행,000100,2018-08-28,231000,232000,229000,229500,15484,3570532500.0,KOSPI,유한양행
유한양행,000100,2018-08-29,230500,232000,230000,231500,16632,3850907500.0,KOSPI,유한양행
유한양행,000100,2018-08-30,231500,232000,227500,229000,20592,4727170500.0,KOSPI,유한양행
유한양행,000100,2018-08-31,230000,239500,227500,239000,72966,17285045000.0,KOSPI,유한양행
유한양행,000100,2018-09-03,240000,240500,235000,238500,25642,6109226000.0,KOSPI,유한양행
유한양행,000100,2018-09-04,237500,239500,235000,238500,39438,9379156000.0,KOSPI,유한양행
유한양행,000100,2018-09-05,238000,245000,238000,240500,40395,9786854500.0,KOSPI,유한양행
유한양행,000100,2018-09-06,240000,241500,237000,238000,26552,6327984500.0,KOSPI,유한양행
유한양행,000100,2018-09-07,238500,241500,236500,241000,21881,5238047500.0,KOSPI,유한양행
유한양행,000100,2018-09-10,238500,243000,236500,239500,19182,4572916500.0,KOSPI,유한양행
유한양행,000100,2018-09-11,239500,241000,237500,240500,14660,3513151500.0,KOSPI,유한양행
유한양행,000100,2018-09-12,241500,244000,237000,239000,23767,5697748000.0,KOSPI,유한양행
유한양행,000100,2018-09-13,241000,242500,237000,240000,35355,8475765000.0,KOSPI,유한양행
유한양행,000100,2018-09-14,240000,243000,238500,240000,17168,4119915000.0,KOSPI,유한양행
유한양행,000100,2018-09-17,239000,241500,238500,239500,18262,4381675500.0,KOSPI,유한양행
유한양행,000100,2018-09-18,239000,239000,235500,236500,25233,5973515000.0,KOSPI,유한양행
유한양행,000100,2018-09-19,237000,238000,232000,238000,26320,6193785000.0,KOSPI,유한양행
유한양행,000100,2018-09-20,236000,245000,235000,238500,47190,11388624000.0,KOSPI,유한양행
유한양행,000100,2018-09-21,242500,242500,235500,237500,37337,8879604000.0,KOSPI,유한양행
유한양행,000100,2018-09-27,236000,243500,235500,242500,45701,10987286500.0,KOSPI,유한양행
유한양행,000100,2018-09-28,240000,243500,240000,242500,34980,8482827460.0,KOSPI,유한양행
유한양행,000100,2018-10-01,241000,242000,236000,238000,23900,5696721000.0,KOSPI,유한양행
유한양행,000100,2018-10-02,236500,236500,232000,233000,32963,7701832000.0,KOSPI,유한양행
유한양행,000100,2018-10-04,232000,235000,230000,233000,22304,5183416500.0,KOSPI,유한양행
유한양행,000100,2018-10-05,232500,232500,222000,224500,53296,11961936500.0,KOSPI,유한양행
유한양행,000100,2018-10-08,219500,227000,219500,220500,30343,6736241000.0,KOSPI,유한양행
유한양행,000100,2018-10-10,221500,222500,214000,215500,26969,5850929500.0,KOSPI,유한양행
유한양행,000100,2018-10-11,211500,215000,206500,206500,43401,9102983000.0,KOSPI,유한양행
유한양행,000100,2018-10-12,206500,211500,206000,209000,46102,9614343500.0,KOSPI,유한양행
유한양행,000100,2018-10-15,209000,212000,206500,208500,29696,6196697500.0,KOSPI,유한양행
유한양행,000100,2018-10-16,208500,210000,204000,208500,32554,6749589000.0,KOSPI,유한양행
유한양행,000100,2018-10-17,211000,211500,207500,209000,29552,6197903500.0,KOSPI,유한양행
유한양행,000100,2018-10-18,209000,211000,208000,209500,21202,4446183500.0,KOSPI,유한양행
유한양행,000100,2018-10-19,209500,212000,205500,212000,25898,5412262500.0,KOSPI,유한양행
유한양행,000100,2018-10-22,210000,210000,205500,207000,33474,6923800500.0,KOSPI,유한양행
유한양행,000100,2018-10-23,206500,208000,199500,201500,33035,6701706000.0,KOSPI,유한양행
유한양행,000100,2018-10-24,204500,208500,202500,206500,30655,6319528500.0,KOSPI,유한양행
유한양행,000100,2018-10-25,205000,206000,200000,204500,37007,7517921000.0,KOSPI,유한양행
유한양행,000100,2018-10-26,203000,204500,193000,197500,33146,6566078500.0,KOSPI,유한양행
유한양행,000100,2018-10-29,198000,201500,189000,190000,40872,7960940500.0,KOSPI,유한양행
유한양행,000100,2018-10-30,189000,196000,188500,194000,36570,7043395500.0,KOSPI,유한양행
유한양행,000100,2018-10-31,183500,184500,164500,167500,330484,55674043000.0,KOSPI,유한양행
유한양행,000100,2018-11-01,169000,172500,168000,169000,106220,18113802500.0,KOSPI,유한양행
유한양행,000100,2018-11-02,169500,179500,169500,178000,90530,15857849500.0,KOSPI,유한양행
유한양행,000100,2018-11-05,231000,231000,229000,231000,530551,122491816000.0,KOSPI,유한양행
유한양행,000100,2018-11-06,243000,290000,242000,250000,2285194,593219685500.0,KOSPI,유한양행
유한양행,000100,2018-11-07,254500,256500,236000,237500,637970,155902226500.0,KOSPI,유한양행
유한양행,000100,2018-11-08,243500,247000,233000,240000,579572,139284197000.0,KOSPI,유한양행
유한양행,000100,2018-11-09,236000,243000,229000,235000,375249,88311723500.0,KOSPI,유한양행
유한양행,000100,2018-11-12,231500,238500,228000,233500,268194,62796475000.0,KOSPI,유한양행
유한양행,000100,2018-11-13,233000,239500,229000,235000,242797,56922800000.0,KOSPI,유한양행
유한양행,000100,2018-11-14,236000,239000,231000,234000,163645,38420261000.0,KOSPI,유한양행
유한양행,000100,2018-11-15,236500,241500,233000,239000,198450,47130870000.0,KOSPI,유한양행
유한양행,000100,2018-11-16,239000,245000,237500,240000,149295,36041331000.0,KOSPI,유한양행
유한양행,000100,2018-11-19,243000,258500,241500,254500,471933,118965518000.0,KOSPI,유한양행
유한양행,000100,2018-11-20,250500,254500,248000,250000,156511,39296587500.0,KOSPI,유한양행
유한양행,000100,2018-11-21,246500,247000,237500,244000,150584,36638832500.0,KOSPI,유한양행
유한양행,000100,2018-11-22,246500,246500,236500,238500,107929,25881406000.0,KOSPI,유한양행
유한양행,000100,2018-11-23,238500,241000,234000,236000,79960,18916877000.0,KOSPI,유한양행
유한양행,000100,2018-11-26,234000,238500,233500,236000,75415,17808217500.0,KOSPI,유한양행
유한양행,000100,2018-11-27,238500,240000,233000,236000,59836,14129190000.0,KOSPI,유한양행
유한양행,000100,2018-11-28,238000,238500,232000,234000,72795,17072156000.0,KOSPI,유한양행
유한양행,000100,2018-11-29,237000,237500,231000,231000,79523,18544245000.0,KOSPI,유한양행
유한양행,000100,2018-11-30,232000,235500,226500,227500,119912,27544753500.0,KOSPI,유한양행
유한양행,000100,2018-12-03,231000,233500,228000,229000,84394,19429224000.0,KOSPI,유한양행
유한양행,000100,2018-12-04,231000,238500,229500,235000,126359,29664965000.0,KOSPI,유한양행
유한양행,000100,2018-12-05,231000,233000,229000,230000,57531,13262267500.0,KOSPI,유한양행
유한양행,000100,2018-12-06,230000,230000,215500,217000,150990,33282214500.0,KOSPI,유한양행
유한양행,000100,2018-12-07,219000,220500,214500,216500,87861,19075840000.0,KOSPI,유한양행
유한양행,000100,2018-12-10,215500,218000,210500,216500,73340,15743333500.0,KOSPI,유한양행
유한양행,000100,2018-12-11,219000,219000,212000,213000,52748,11303184000.0,KOSPI,유한양행
유한양행,000100,2018-12-12,213000,216000,211000,214000,60551,12937613500.0,KOSPI,유한양행
유한양행,000100,2018-12-13,218500,218500,214500,215000,103854,22416558000.0,KOSPI,유한양행
유한양행,000100,2018-12-14,216000,216000,208500,211500,59877,12643288000.0,KOSPI,유한양행
유한양행,000100,2018-12-17,210000,213500,209000,212000,36101,7628075500.0,KOSPI,유한양행
유한양행,000100,2018-12-18,211000,215000,209000,214500,61351,13031409500.0,KOSPI,유한양행
유한양행,000100,2018-12-19,214500,218500,214000,217000,50363,10934232500.0,KOSPI,유한양행
유한양행,000100,2018-12-20,214500,218000,213000,216000,49035,10583727500.0,KOSPI,유한양행
유한양행,000100,2018-12-21,217000,220500,213000,219500,87947,19211539500.0,KOSPI,유한양행
유한양행,000100,2018-12-24,218000,221000,217000,220000,43299,9513296000.0,KOSPI,유한양행
유한양행,000100,2018-12-26,215500,222000,215500,220500,69830,15328892500.0,KOSPI,유한양행
유한양행,000100,2018-12-27,213500,215500,203500,205500,89515,18596074000.0,KOSPI,유한양행
유한양행,000100,2018-12-28,203500,207000,202500,204500,66560,13610412000.0,KOSPI,유한양행
유한양행,000100,2019-01-02,206000,212000,205500,209000,60830,12717667500.0,KOSPI,유한양행
유한양행,000100,2019-01-03,210000,212000,205000,205500,49890,10360201500.0,KOSPI,유한양행
유한양행,000100,2019-01-04,205000,220000,203000,220000,109594,23501325000.0,KOSPI,유한양행
유한양행,000100,2019-01-07,262500,263000,226000,228000,638906,154311220000.0,KOSPI,유한양행
유한양행,000100,2019-01-08,231000,234500,226000,230000,186194,42803703500.0,KOSPI,유한양행
유한양행,000100,2019-01-09,232000,232500,226500,226500,113755,26052942000.0,KOSPI,유한양행
유한양행,000100,2019-01-10,225000,232500,225000,228000,91051,20860843500.0,KOSPI,유한양행
유한양행,000100,2019-01-11,228500,230000,226000,226000,63157,14374014000.0,KOSPI,유한양행
유한양행,000100,2019-01-14,225000,225500,220000,223500,51351,11465591500.0,KOSPI,유한양행
유한양행,000100,2019-01-15,225500,241000,225500,233500,237950,56036160500.0,KOSPI,유한양행
유한양행,000100,2019-01-16,235000,239000,232500,236500,87072,20591227000.0,KOSPI,유한양행
유한양행,000100,2019-01-17,236500,238000,231500,231500,60820,14228776000.0,KOSPI,유한양행
유한양행,000100,2019-01-18,231500,234000,228500,233500,44283,10290049000.0,KOSPI,유한양행
유한양행,000100,2019-01-21,234500,234500,228000,229500,38526,8871951000.0,KOSPI,유한양행
유한양행,000100,2019-01-22,226500,234000,226500,233000,65571,15207046500.0,KOSPI,유한양행
유한양행,000100,2019-01-23,233000,235000,230500,234500,53717,12553455500.0,KOSPI,유한양행
유한양행,000100,2019-01-24,234000,236000,230500,234000,50881,11867216500.0,KOSPI,유한양행
유한양행,000100,2019-01-25,234000,235000,231000,235000,49619,11593570000.0,KOSPI,유한양행
유한양행,000100,2019-01-28,236000,238000,234000,236000,66068,15651311500.0,KOSPI,유한양행
유한양행,000100,2019-01-29,235000,236500,233000,234500,44360,10387944000.0,KOSPI,유한양행
유한양행,000100,2019-01-30,236500,238000,234500,237500,44572,10541913000.0,KOSPI,유한양행
유한양행,000100,2019-01-31,239500,240500,237000,238000,48272,11505009500.0,KOSPI,유한양행
유한양행,000100,2019-02-01,238000,239500,234500,235000,35246,8326539000.0,KOSPI,유한양행
유한양행,000100,2019-02-07,235500,237000,231500,235000,50402,11781247000.0,KOSPI,유한양행
유한양행,000100,2019-02-08,232500,240000,232500,238000,47994,11356310500.0,KOSPI,유한양행
유한양행,000100,2019-02-11,240000,245500,237000,244000,91278,22223312000.0,KOSPI,유한양행
유한양행,000100,2019-02-12,244000,246000,242000,244000,51852,12680860500.0,KOSPI,유한양행
유한양행,000100,2019-02-13,243500,246000,242000,244500,57889,14142093500.0,KOSPI,유한양행
유한양행,000100,2019-02-14,244000,245500,242000,244000,46478,11330309500.0,KOSPI,유한양행
유한양행,000100,2019-02-15,244500,247500,241000,242000,41095,10010144000.0,KOSPI,유한양행
유한양행,000100,2019-02-18,243000,247500,242500,247000,59435,14638756000.0,KOSPI,유한양행
유한양행,000100,2019-02-19,246500,250000,245000,245500,44959,11132691000.0,KOSPI,유한양행
유한양행,000100,2019-02-20,246000,247500,243500,245500,32281,7908606500.0,KOSPI,유한양행
유한양행,000100,2019-02-21,246500,247000,243500,246000,37217,9139478000.0,KOSPI,유한양행
유한양행,000100,2019-02-22,245500,249000,245000,247000,43797,10840161000.0,KOSPI,유한양행
유한양행,000100,2019-02-25,247500,249000,245500,248500,42311,10489943000.0,KOSPI,유한양행
유한양행,000100,2019-02-26,249000,253000,247000,247000,40873,10165776500.0,KOSPI,유한양행
유한양행,000100,2019-02-27,248000,251000,246000,251000,41986,10449316000.0,KOSPI,유한양행
유한양행,000100,2019-02-28,252500,269000,250500,260500,224882,58947890000.0,KOSPI,유한양행
유한양행,000100,2019-03-04,268500,269000,262500,265500,89580,23827784500.0,KOSPI,유한양행
유한양행,000100,2019-03-05,265500,265500,259500,263000,56999,15002411000.0,KOSPI,유한양행
유한양행,000100,2019-03-06,265000,265000,256000,259500,59462,15420560000.0,KOSPI,유한양행
유한양행,000100,2019-03-07,259500,260500,251000,252500,61135,15558759000.0,KOSPI,유한양행
유한양행,000100,2019-03-08,249500,259500,249500,256000,59337,15186050500.0,KOSPI,유한양행
유한양행,000100,2019-03-11,255000,261500,254000,261000,49084,12713200500.0,KOSPI,유한양행
유한양행,000100,2019-03-12,262500,263000,256000,257000,54281,13984891500.0,KOSPI,유한양행
