company_name,stock_code,corp_code,bsns_year,report_name,reprt_code,fs_div,api_status,api_message,account_row_count,collected
NC,036570,00261443,2025,반기보고서,11012,CFS,000,정상,298,True
NC,036570,00261443,2025,반기보고서,11012,OFS,000,정상,219,True
NC,036570,00261443,2025,분기보고서_1분기,11013,CFS,000,정상,268,True
NC,036570,00261443,2025,분기보고서_1분기,11013,OFS,000,정상,214,True
NC,036570,00261443,2025,분기보고서_3분기,11014,CFS,000,정상,315,True
NC,036570,00261443,2025,분기보고서_3분기,11014,OFS,000,정상,237,True
NC,036570,00261443,2025,사업보고서,11011,CFS,000,정상,350,True
NC,036570,00261443,2025,사업보고서,11011,OFS,000,정상,245,True
OCI홀딩스,010060,00148896,2017,반기보고서,11012,CFS,000,정상,194,True
OCI홀딩스,010060,00148896,2017,반기보고서,11012,OFS,000,정상,148,True
OCI홀딩스,010060,00148896,2017,분기보고서_1분기,11013,CFS,000,정상,217,True
OCI홀딩스,010060,00148896,2017,분기보고서_1분기,11013,OFS,000,정상,158,True
OCI홀딩스,010060,00148896,2017,분기보고서_3분기,11014,CFS,000,정상,167,True
OCI홀딩스,010060,00148896,2017,분기보고서_3분기,11014,OFS,000,정상,123,True
OCI홀딩스,010060,00148896,2017,사업보고서,11011,CFS,000,정상,185,True
OCI홀딩스,010060,00148896,2017,사업보고서,11011,OFS,000,정상,132,True
OCI홀딩스,010060,00148896,2018,반기보고서,11012,CFS,000,정상,154,True
OCI홀딩스,010060,00148896,2018,반기보고서,11012,OFS,000,정상,123,True
OCI홀딩스,010060,00148896,2018,분기보고서_1분기,11013,CFS,000,정상,148,True
OCI홀딩스,010060,00148896,2018,분기보고서_1분기,11013,OFS,000,정상,120,True
OCI홀딩스,010060,00148896,2018,분기보고서_3분기,11014,CFS,000,정상,156,True
OCI홀딩스,010060,00148896,2018,분기보고서_3분기,11014,OFS,000,정상,123,True
OCI홀딩스,010060,00148896,2018,사업보고서,11011,CFS,000,정상,177,True
OCI홀딩스,010060,00148896,2018,사업보고서,11011,OFS,000,정상,132,True
OCI홀딩스,010060,00148896,2019,반기보고서,11012,CFS,000,정상,147,True
OCI홀딩스,010060,00148896,2019,반기보고서,11012,OFS,000,정상,116,True
OCI홀딩스,010060,00148896,2019,분기보고서_1분기,11013,CFS,000,정상,141,True
OCI홀딩스,010060,00148896,2019,분기보고서_1분기,11013,OFS,000,정상,111,True
OCI홀딩스,010060,00148896,2019,분기보고서_3분기,11014,CFS,000,정상,157,True
OCI홀딩스,010060,00148896,2019,분기보고서_3분기,11014,OFS,000,정상,118,True
OCI홀딩스,010060,00148896,2019,사업보고서,11011,CFS,000,정상,169,True
OCI홀딩스,010060,00148896,2019,사업보고서,11011,OFS,000,정상,130,True
OCI홀딩스,010060,00148896,2020,반기보고서,11012,CFS,000,정상,154,True
OCI홀딩스,010060,00148896,2020,반기보고서,11012,OFS,000,정상,120,True
OCI홀딩스,010060,00148896,2020,분기보고서_1분기,11013,CFS,000,정상,149,True
OCI홀딩스,010060,00148896,2020,분기보고서_1분기,11013,OFS,000,정상,116,True
OCI홀딩스,010060,00148896,2020,분기보고서_3분기,11014,CFS,000,정상,160,True
OCI홀딩스,010060,00148896,2020,분기보고서_3분기,11014,OFS,000,정상,119,True
OCI홀딩스,010060,00148896,2020,사업보고서,11011,CFS,000,정상,169,True
OCI홀딩스,010060,00148896,2020,사업보고서,11011,OFS,000,정상,124,True
OCI홀딩스,010060,00148896,2021,반기보고서,11012,CFS,000,정상,148,True
OCI홀딩스,010060,00148896,2021,반기보고서,11012,OFS,000,정상,117,True
OCI홀딩스,010060,00148896,2021,분기보고서_1분기,11013,CFS,000,정상,143,True
OCI홀딩스,010060,00148896,2021,분기보고서_1분기,11013,OFS,000,정상,112,True
OCI홀딩스,010060,00148896,2021,분기보고서_3분기,11014,CFS,000,정상,150,True
OCI홀딩스,010060,00148896,2021,분기보고서_3분기,11014,OFS,000,정상,120,True
OCI홀딩스,010060,00148896,2021,사업보고서,11011,CFS,000,정상,177,True
OCI홀딩스,010060,00148896,2021,사업보고서,11011,OFS,000,정상,130,True
OCI홀딩스,010060,00148896,2022,반기보고서,11012,CFS,000,정상,153,True
OCI홀딩스,010060,00148896,2022,반기보고서,11012,OFS,000,정상,116,True
OCI홀딩스,010060,00148896,2022,분기보고서_1분기,11013,CFS,000,정상,146,True
OCI홀딩스,010060,00148896,2022,분기보고서_1분기,11013,OFS,000,정상,111,True
OCI홀딩스,010060,00148896,2022,분기보고서_3분기,11014,CFS,000,정상,160,True
OCI홀딩스,010060,00148896,2022,분기보고서_3분기,11014,OFS,000,정상,124,True
OCI홀딩스,010060,00148896,2022,사업보고서,11011,CFS,000,정상,172,True
OCI홀딩스,010060,00148896,2022,사업보고서,11011,OFS,000,정상,138,True
OCI홀딩스,010060,00148896,2023,반기보고서,11012,CFS,000,정상,168,True
OCI홀딩스,010060,00148896,2023,반기보고서,11012,OFS,000,정상,138,True
OCI홀딩스,010060,00148896,2023,분기보고서_1분기,11013,CFS,000,정상,152,True
OCI홀딩스,010060,00148896,2023,분기보고서_1분기,11013,OFS,000,정상,127,True
OCI홀딩스,010060,00148896,2023,분기보고서_3분기,11014,CFS,000,정상,182,True
OCI홀딩스,010060,00148896,2023,분기보고서_3분기,11014,OFS,000,정상,152,True
OCI홀딩스,010060,00148896,2023,사업보고서,11011,CFS,000,정상,194,True
OCI홀딩스,010060,00148896,2023,사업보고서,11011,OFS,000,정상,160,True
OCI홀딩스,010060,00148896,2024,반기보고서,11012,CFS,000,정상,247,True
OCI홀딩스,010060,00148896,2024,반기보고서,11012,OFS,000,정상,146,True
OCI홀딩스,010060,00148896,2024,분기보고서_1분기,11013,CFS,000,정상,161,True
OCI홀딩스,010060,00148896,2024,분기보고서_1분기,11013,OFS,000,정상,125,True
OCI홀딩스,010060,00148896,2024,분기보고서_3분기,11014,CFS,000,정상,260,True
OCI홀딩스,010060,00148896,2024,분기보고서_3분기,11014,OFS,000,정상,151,True
OCI홀딩스,010060,00148896,2024,사업보고서,11011,CFS,000,정상,275,True
OCI홀딩스,010060,00148896,2024,사업보고서,11011,OFS,000,정상,164,True
OCI홀딩스,010060,00148896,2025,반기보고서,11012,CFS,000,정상,230,True
OCI홀딩스,010060,00148896,2025,반기보고서,11012,OFS,000,정상,127,True
OCI홀딩스,010060,00148896,2025,분기보고서_1분기,11013,CFS,000,정상,204,True
OCI홀딩스,010060,00148896,2025,분기보고서_1분기,11013,OFS,000,정상,118,True
OCI홀딩스,010060,00148896,2025,분기보고서_3분기,11014,CFS,000,정상,239,True
OCI홀딩스,010060,00148896,2025,분기보고서_3분기,11014,OFS,000,정상,159,True
OCI홀딩스,010060,00148896,2025,사업보고서,11011,CFS,000,정상,285,True
OCI홀딩스,010060,00148896,2025,사업보고서,11011,OFS,000,정상,192,True
POSCO홀딩스,005490,00155319,2017,반기보고서,11012,CFS,000,정상,183,True
POSCO홀딩스,005490,00155319,2017,반기보고서,11012,OFS,000,정상,140,True
POSCO홀딩스,005490,00155319,2017,분기보고서_1분기,11013,CFS,000,정상,187,True
POSCO홀딩스,005490,00155319,2017,분기보고서_1분기,11013,OFS,000,정상,145,True
POSCO홀딩스,005490,00155319,2017,분기보고서_3분기,11014,CFS,000,정상,189,True
POSCO홀딩스,005490,00155319,2017,분기보고서_3분기,11014,OFS,000,정상,150,True
POSCO홀딩스,005490,00155319,2017,사업보고서,11011,CFS,000,정상,190,True
POSCO홀딩스,005490,00155319,2017,사업보고서,11011,OFS,000,정상,155,True
POSCO홀딩스,005490,00155319,2018,반기보고서,11012,CFS,000,정상,225,True
POSCO홀딩스,005490,00155319,2018,반기보고서,11012,OFS,000,정상,163,True
POSCO홀딩스,005490,00155319,2018,분기보고서_1분기,11013,CFS,000,정상,210,True
POSCO홀딩스,005490,00155319,2018,분기보고서_1분기,11013,OFS,000,정상,151,True
POSCO홀딩스,005490,00155319,2018,분기보고서_3분기,11014,CFS,000,정상,228,True
POSCO홀딩스,005490,00155319,2018,분기보고서_3분기,11014,OFS,000,정상,168,True
POSCO홀딩스,005490,00155319,2018,사업보고서,11011,CFS,000,정상,307,True
POSCO홀딩스,005490,00155319,2018,사업보고서,11011,OFS,000,정상,234,True
POSCO홀딩스,005490,00155319,2019,반기보고서,11012,CFS,000,정상,221,True
POSCO홀딩스,005490,00155319,2019,반기보고서,11012,OFS,000,정상,213,True
POSCO홀딩스,005490,00155319,2019,분기보고서_1분기,11013,CFS,000,정상,211,True
POSCO홀딩스,005490,00155319,2019,분기보고서_1분기,11013,OFS,000,정상,191,True
POSCO홀딩스,005490,00155319,2019,분기보고서_3분기,11014,CFS,000,정상,225,True
POSCO홀딩스,005490,00155319,2019,분기보고서_3분기,11014,OFS,000,정상,171,True
POSCO홀딩스,005490,00155319,2019,사업보고서,11011,CFS,000,정상,232,True
POSCO홀딩스,005490,00155319,2019,사업보고서,11011,OFS,000,정상,183,True
POSCO홀딩스,005490,00155319,2020,반기보고서,11012,CFS,000,정상,220,True
POSCO홀딩스,005490,00155319,2020,반기보고서,11012,OFS,000,정상,164,True
POSCO홀딩스,005490,00155319,2020,분기보고서_1분기,11013,CFS,000,정상,209,True
POSCO홀딩스,005490,00155319,2020,분기보고서_1분기,11013,OFS,000,정상,154,True
POSCO홀딩스,005490,00155319,2020,분기보고서_3분기,11014,CFS,000,정상,221,True
POSCO홀딩스,005490,00155319,2020,분기보고서_3분기,11014,OFS,000,정상,167,True
POSCO홀딩스,005490,00155319,2020,사업보고서,11011,CFS,000,정상,236,True
POSCO홀딩스,005490,00155319,2020,사업보고서,11011,OFS,000,정상,181,True
POSCO홀딩스,005490,00155319,2021,반기보고서,11012,CFS,000,정상,217,True
POSCO홀딩스,005490,00155319,2021,반기보고서,11012,OFS,000,정상,165,True
POSCO홀딩스,005490,00155319,2021,분기보고서_1분기,11013,CFS,000,정상,207,True
POSCO홀딩스,005490,00155319,2021,분기보고서_1분기,11013,OFS,000,정상,157,True
POSCO홀딩스,005490,00155319,2021,분기보고서_3분기,11014,CFS,000,정상,218,True
POSCO홀딩스,005490,00155319,2021,분기보고서_3분기,11014,OFS,000,정상,168,True
POSCO홀딩스,005490,00155319,2021,사업보고서,11011,CFS,000,정상,223,True
POSCO홀딩스,005490,00155319,2021,사업보고서,11011,OFS,000,정상,177,True
POSCO홀딩스,005490,00155319,2022,반기보고서,11012,CFS,000,정상,219,True
POSCO홀딩스,005490,00155319,2022,반기보고서,11012,OFS,000,정상,172,True
POSCO홀딩스,005490,00155319,2022,분기보고서_1분기,11013,CFS,000,정상,213,True
POSCO홀딩스,005490,00155319,2022,분기보고서_1분기,11013,OFS,000,정상,170,True
POSCO홀딩스,005490,00155319,2022,분기보고서_3분기,11014,CFS,000,정상,221,True
POSCO홀딩스,005490,00155319,2022,분기보고서_3분기,11014,OFS,000,정상,176,True
POSCO홀딩스,005490,00155319,2022,사업보고서,11011,CFS,000,정상,236,True
POSCO홀딩스,005490,00155319,2022,사업보고서,11011,OFS,000,정상,178,True
POSCO홀딩스,005490,00155319,2023,반기보고서,11012,CFS,000,정상,221,True
POSCO홀딩스,005490,00155319,2023,반기보고서,11012,OFS,000,정상,155,True
POSCO홀딩스,005490,00155319,2023,분기보고서_1분기,11013,CFS,000,정상,210,True
POSCO홀딩스,005490,00155319,2023,분기보고서_1분기,11013,OFS,000,정상,147,True
POSCO홀딩스,005490,00155319,2023,분기보고서_3분기,11014,CFS,000,정상,226,True
POSCO홀딩스,005490,00155319,2023,분기보고서_3분기,11014,OFS,000,정상,159,True
POSCO홀딩스,005490,00155319,2023,사업보고서,11011,CFS,000,정상,237,True
POSCO홀딩스,005490,00155319,2023,사업보고서,11011,OFS,000,정상,191,True
POSCO홀딩스,005490,00155319,2024,반기보고서,11012,CFS,000,정상,278,True
POSCO홀딩스,005490,00155319,2024,반기보고서,11012,OFS,000,정상,161,True
POSCO홀딩스,005490,00155319,2024,분기보고서_1분기,11013,CFS,000,정상,259,True
POSCO홀딩스,005490,00155319,2024,분기보고서_1분기,11013,OFS,000,정상,150,True
POSCO홀딩스,005490,00155319,2024,분기보고서_3분기,11014,CFS,000,정상,279,True
POSCO홀딩스,005490,00155319,2024,분기보고서_3분기,11014,OFS,000,정상,181,True
POSCO홀딩스,005490,00155319,2024,사업보고서,11011,CFS,000,정상,327,True
POSCO홀딩스,005490,00155319,2024,사업보고서,11011,OFS,000,정상,220,True
POSCO홀딩스,005490,00155319,2025,반기보고서,11012,CFS,000,정상,267,True
POSCO홀딩스,005490,00155319,2025,반기보고서,11012,OFS,000,정상,163,True
POSCO홀딩스,005490,00155319,2025,분기보고서_1분기,11013,CFS,000,정상,250,True
POSCO홀딩스,005490,00155319,2025,분기보고서_1분기,11013,OFS,000,정상,147,True
POSCO홀딩스,005490,00155319,2025,분기보고서_3분기,11014,CFS,000,정상,277,True
POSCO홀딩스,005490,00155319,2025,분기보고서_3분기,11014,OFS,000,정상,174,True
POSCO홀딩스,005490,00155319,2025,사업보고서,11011,CFS,000,정상,302,True
POSCO홀딩스,005490,00155319,2025,사업보고서,11011,OFS,000,정상,186,True
SKC,011790,00139889,2017,반기보고서,11012,CFS,000,정상,274,True
SKC,011790,00139889,2017,반기보고서,11012,OFS,000,정상,181,True
SKC,011790,00139889,2017,분기보고서_1분기,11013,CFS,000,정상,291,True
SKC,011790,00139889,2017,분기보고서_1분기,11013,OFS,000,정상,207,True
SKC,011790,00139889,2017,분기보고서_3분기,11014,CFS,000,정상,256,True
SKC,011790,00139889,2017,분기보고서_3분기,11014,OFS,000,정상,183,True
SKC,011790,00139889,2017,사업보고서,11011,CFS,000,정상,291,True
SKC,011790,00139889,2017,사업보고서,11011,OFS,000,정상,209,True
SKC,011790,00139889,2018,반기보고서,11012,CFS,000,정상,241,True
SKC,011790,00139889,2018,반기보고서,11012,OFS,000,정상,172,True
SKC,011790,00139889,2018,분기보고서_1분기,11013,CFS,000,정상,220,True
SKC,011790,00139889,2018,분기보고서_1분기,11013,OFS,000,정상,160,True
SKC,011790,00139889,2018,분기보고서_3분기,11014,CFS,000,정상,246,True
SKC,011790,00139889,2018,분기보고서_3분기,11014,OFS,000,정상,175,True
SKC,011790,00139889,2018,사업보고서,11011,CFS,000,정상,295,True
SKC,011790,00139889,2018,사업보고서,11011,OFS,000,정상,212,True
SKC,011790,00139889,2019,반기보고서,11012,CFS,000,정상,223,True
SKC,011790,00139889,2019,반기보고서,11012,OFS,000,정상,155,True
SKC,011790,00139889,2019,분기보고서_1분기,11013,CFS,000,정상,210,True
SKC,011790,00139889,2019,분기보고서_1분기,11013,OFS,000,정상,149,True
SKC,011790,00139889,2019,분기보고서_3분기,11014,CFS,000,정상,231,True
SKC,011790,00139889,2019,분기보고서_3분기,11014,OFS,000,정상,159,True
SKC,011790,00139889,2019,사업보고서,11011,CFS,000,정상,274,True
SKC,011790,00139889,2019,사업보고서,11011,OFS,000,정상,199,True
SKC,011790,00139889,2020,반기보고서,11012,CFS,000,정상,246,True
SKC,011790,00139889,2020,반기보고서,11012,OFS,000,정상,169,True
SKC,011790,00139889,2020,분기보고서_1분기,11013,CFS,000,정상,231,True
SKC,011790,00139889,2020,분기보고서_1분기,11013,OFS,000,정상,162,True
SKC,011790,00139889,2020,분기보고서_3분기,11014,CFS,000,정상,259,True
SKC,011790,00139889,2020,분기보고서_3분기,11014,OFS,000,정상,176,True
SKC,011790,00139889,2020,사업보고서,11011,CFS,000,정상,288,True
SKC,011790,00139889,2020,사업보고서,11011,OFS,000,정상,205,True
SKC,011790,00139889,2021,반기보고서,11012,CFS,000,정상,247,True
SKC,011790,00139889,2021,반기보고서,11012,OFS,000,정상,176,True
SKC,011790,00139889,2021,분기보고서_1분기,11013,CFS,000,정상,238,True
SKC,011790,00139889,2021,분기보고서_1분기,11013,OFS,000,정상,166,True
SKC,011790,00139889,2021,분기보고서_3분기,11014,CFS,000,정상,264,True
SKC,011790,00139889,2021,분기보고서_3분기,11014,OFS,000,정상,178,True
SKC,011790,00139889,2021,사업보고서,11011,CFS,000,정상,291,True
SKC,011790,00139889,2021,사업보고서,11011,OFS,000,정상,214,True
SKC,011790,00139889,2022,반기보고서,11012,CFS,000,정상,242,True
SKC,011790,00139889,2022,반기보고서,11012,OFS,000,정상,171,True
SKC,011790,00139889,2022,분기보고서_1분기,11013,CFS,000,정상,245,True
SKC,011790,00139889,2022,분기보고서_1분기,11013,OFS,000,정상,151,True
SKC,011790,00139889,2022,분기보고서_3분기,11014,CFS,000,정상,249,True
SKC,011790,00139889,2022,분기보고서_3분기,11014,OFS,000,정상,181,True
SKC,011790,00139889,2022,사업보고서,11011,CFS,000,정상,305,True
SKC,011790,00139889,2022,사업보고서,11011,OFS,000,정상,221,True
SKC,011790,00139889,2023,반기보고서,11012,CFS,000,정상,256,True
SKC,011790,00139889,2023,반기보고서,11012,OFS,000,정상,176,True
SKC,011790,00139889,2023,분기보고서_1분기,11013,CFS,000,정상,245,True
SKC,011790,00139889,2023,분기보고서_1분기,11013,OFS,000,정상,158,True
SKC,011790,00139889,2023,분기보고서_3분기,11014,CFS,000,정상,258,True
SKC,011790,00139889,2023,분기보고서_3분기,11014,OFS,000,정상,173,True
SKC,011790,00139889,2023,사업보고서,11011,CFS,000,정상,275,True
SKC,011790,00139889,2023,사업보고서,11011,OFS,000,정상,187,True
SKC,011790,00139889,2024,반기보고서,11012,CFS,000,정상,267,True
SKC,011790,00139889,2024,반기보고서,11012,OFS,000,정상,166,True
SKC,011790,00139889,2024,분기보고서_1분기,11013,CFS,000,정상,264,True
SKC,011790,00139889,2024,분기보고서_1분기,11013,OFS,000,정상,137,True
SKC,011790,00139889,2024,분기보고서_3분기,11014,CFS,000,정상,265,True
SKC,011790,00139889,2024,분기보고서_3분기,11014,OFS,000,정상,176,True
SKC,011790,00139889,2024,사업보고서,11011,CFS,000,정상,288,True
SKC,011790,00139889,2024,사업보고서,11011,OFS,000,정상,193,True
SKC,011790,00139889,2025,반기보고서,11012,CFS,000,정상,293,True
SKC,011790,00139889,2025,반기보고서,11012,OFS,000,정상,164,True
SKC,011790,00139889,2025,분기보고서_1분기,11013,CFS,000,정상,274,True
SKC,011790,00139889,2025,분기보고서_1분기,11013,OFS,000,정상,133,True
SKC,011790,00139889,2025,분기보고서_3분기,11014,CFS,000,정상,306,True
SKC,011790,00139889,2025,분기보고서_3분기,11014,OFS,000,정상,176,True
SKC,011790,00139889,2025,사업보고서,11011,CFS,000,정상,326,True
SKC,011790,00139889,2025,사업보고서,11011,OFS,000,정상,197,True
SK디앤디,210980,00508344,2017,반기보고서,11012,CFS,000,정상,184,True
SK디앤디,210980,00508344,2017,반기보고서,11012,OFS,000,정상,168,True
SK디앤디,210980,00508344,2017,분기보고서_1분기,11013,CFS,000,정상,204,True
SK디앤디,210980,00508344,2017,분기보고서_1분기,11013,OFS,000,정상,183,True
SK디앤디,210980,00508344,2017,분기보고서_3분기,11014,CFS,000,정상,200,True
SK디앤디,210980,00508344,2017,분기보고서_3분기,11014,OFS,000,정상,178,True
SK디앤디,210980,00508344,2017,사업보고서,11011,CFS,000,정상,220,True
SK디앤디,210980,00508344,2017,사업보고서,11011,OFS,000,정상,196,True
SK디앤디,210980,00508344,2018,반기보고서,11012,CFS,000,정상,215,True
SK디앤디,210980,00508344,2018,반기보고서,11012,OFS,000,정상,191,True
SK디앤디,210980,00508344,2018,분기보고서_1분기,11013,CFS,000,정상,178,True
SK디앤디,210980,00508344,2018,분기보고서_1분기,11013,OFS,000,정상,156,True
SK디앤디,210980,00508344,2018,분기보고서_3분기,11014,CFS,000,정상,262,True
SK디앤디,210980,00508344,2018,분기보고서_3분기,11014,OFS,000,정상,222,True
SK디앤디,210980,00508344,2018,사업보고서,11011,CFS,000,정상,255,True
SK디앤디,210980,00508344,2018,사업보고서,11011,OFS,000,정상,226,True
SK디앤디,210980,00508344,2019,반기보고서,11012,CFS,000,정상,266,True
SK디앤디,210980,00508344,2019,반기보고서,11012,OFS,000,정상,228,True
SK디앤디,210980,00508344,2019,분기보고서_1분기,11013,CFS,000,정상,195,True
SK디앤디,210980,00508344,2019,분기보고서_1분기,11013,OFS,000,정상,176,True
SK디앤디,210980,00508344,2019,분기보고서_3분기,11014,CFS,000,정상,270,True
SK디앤디,210980,00508344,2019,분기보고서_3분기,11014,OFS,000,정상,232,True
SK디앤디,210980,00508344,2019,사업보고서,11011,CFS,000,정상,269,True
SK디앤디,210980,00508344,2019,사업보고서,11011,OFS,000,정상,235,True
SK디앤디,210980,00508344,2020,반기보고서,11012,CFS,000,정상,230,True
SK디앤디,210980,00508344,2020,반기보고서,11012,OFS,000,정상,191,True
SK디앤디,210980,00508344,2020,분기보고서_1분기,11013,CFS,000,정상,242,True
SK디앤디,210980,00508344,2020,분기보고서_1분기,11013,OFS,000,정상,204,True
SK디앤디,210980,00508344,2020,분기보고서_3분기,11014,CFS,000,정상,232,True
SK디앤디,210980,00508344,2020,분기보고서_3분기,11014,OFS,000,정상,190,True
SK디앤디,210980,00508344,2020,사업보고서,11011,CFS,000,정상,268,True
SK디앤디,210980,00508344,2020,사업보고서,11011,OFS,000,정상,225,True
SK디앤디,210980,00508344,2021,반기보고서,11012,CFS,000,정상,191,True
SK디앤디,210980,00508344,2021,반기보고서,11012,OFS,000,정상,165,True
SK디앤디,210980,00508344,2021,분기보고서_1분기,11013,CFS,000,정상,203,True
SK디앤디,210980,00508344,2021,분기보고서_1분기,11013,OFS,000,정상,169,True
SK디앤디,210980,00508344,2021,분기보고서_3분기,11014,CFS,000,정상,194,True
SK디앤디,210980,00508344,2021,분기보고서_3분기,11014,OFS,000,정상,166,True
SK디앤디,210980,00508344,2021,사업보고서,11011,CFS,000,정상,214,True
SK디앤디,210980,00508344,2021,사업보고서,11011,OFS,000,정상,180,True
SK디앤디,210980,00508344,2022,반기보고서,11012,CFS,000,정상,178,True
SK디앤디,210980,00508344,2022,반기보고서,11012,OFS,000,정상,153,True
SK디앤디,210980,00508344,2022,분기보고서_1분기,11013,CFS,000,정상,173,True
SK디앤디,210980,00508344,2022,분기보고서_1분기,11013,OFS,000,정상,145,True
SK디앤디,210980,00508344,2022,분기보고서_3분기,11014,CFS,000,정상,181,True
SK디앤디,210980,00508344,2022,분기보고서_3분기,11014,OFS,000,정상,154,True
SK디앤디,210980,00508344,2022,사업보고서,11011,CFS,000,정상,203,True
SK디앤디,210980,00508344,2022,사업보고서,11011,OFS,000,정상,175,True
SK디앤디,210980,00508344,2023,반기보고서,11012,CFS,000,정상,175,True
SK디앤디,210980,00508344,2023,반기보고서,11012,OFS,000,정상,150,True
SK디앤디,210980,00508344,2023,분기보고서_1분기,11013,CFS,000,정상,171,True
SK디앤디,210980,00508344,2023,분기보고서_1분기,11013,OFS,000,정상,147,True
SK디앤디,210980,00508344,2023,분기보고서_3분기,11014,CFS,000,정상,184,True
SK디앤디,210980,00508344,2023,분기보고서_3분기,11014,OFS,000,정상,157,True
SK디앤디,210980,00508344,2023,사업보고서,11011,CFS,000,정상,201,True
SK디앤디,210980,00508344,2023,사업보고서,11011,OFS,000,정상,174,True
SK디앤디,210980,00508344,2024,반기보고서,11012,CFS,000,정상,275,True
SK디앤디,210980,00508344,2024,반기보고서,11012,OFS,000,정상,204,True
SK디앤디,210980,00508344,2024,분기보고서_1분기,11013,CFS,000,정상,243,True
SK디앤디,210980,00508344,2024,분기보고서_1분기,11013,OFS,000,정상,193,True
SK디앤디,210980,00508344,2024,분기보고서_3분기,11014,CFS,000,정상,284,True
SK디앤디,210980,00508344,2024,분기보고서_3분기,11014,OFS,000,정상,223,True
SK디앤디,210980,00508344,2024,사업보고서,11011,CFS,000,정상,298,True
SK디앤디,210980,00508344,2024,사업보고서,11011,OFS,000,정상,242,True
SK디앤디,210980,00508344,2025,반기보고서,11012,CFS,000,정상,272,True
SK디앤디,210980,00508344,2025,반기보고서,11012,OFS,000,정상,209,True
SK디앤디,210980,00508344,2025,분기보고서_1분기,11013,CFS,000,정상,249,True
SK디앤디,210980,00508344,2025,분기보고서_1분기,11013,OFS,000,정상,194,True
SK디앤디,210980,00508344,2025,분기보고서_3분기,11014,CFS,000,정상,276,True
SK디앤디,210980,00508344,2025,분기보고서_3분기,11014,OFS,000,정상,212,True
SK디앤디,210980,00508344,2025,사업보고서,11011,CFS,000,정상,305,True
SK디앤디,210980,00508344,2025,사업보고서,11011,OFS,000,정상,241,True
SK텔레콤,017670,00159023,2017,반기보고서,11012,CFS,000,정상,232,True
SK텔레콤,017670,00159023,2017,반기보고서,11012,OFS,000,정상,227,True
SK텔레콤,017670,00159023,2017,분기보고서_1분기,11013,CFS,000,정상,241,True
SK텔레콤,017670,00159023,2017,분기보고서_1분기,11013,OFS,000,정상,245,True
SK텔레콤,017670,00159023,2017,분기보고서_3분기,11014,CFS,000,정상,222,True
SK텔레콤,017670,00159023,2017,분기보고서_3분기,11014,OFS,000,정상,217,True
SK텔레콤,017670,00159023,2017,사업보고서,11011,CFS,000,정상,248,True
SK텔레콤,017670,00159023,2017,사업보고서,11011,OFS,000,정상,256,True
SK텔레콤,017670,00159023,2018,반기보고서,11012,CFS,000,정상,238,True
SK텔레콤,017670,00159023,2018,반기보고서,11012,OFS,000,정상,233,True
SK텔레콤,017670,00159023,2018,분기보고서_1분기,11013,CFS,000,정상,216,True
SK텔레콤,017670,00159023,2018,분기보고서_1분기,11013,OFS,000,정상,213,True
SK텔레콤,017670,00159023,2018,분기보고서_3분기,11014,CFS,000,정상,241,True
SK텔레콤,017670,00159023,2018,분기보고서_3분기,11014,OFS,000,정상,231,True
SK텔레콤,017670,00159023,2018,사업보고서,11011,CFS,000,정상,243,True
SK텔레콤,017670,00159023,2018,사업보고서,11011,OFS,000,정상,246,True
SK텔레콤,017670,00159023,2019,반기보고서,11012,CFS,000,정상,236,True
SK텔레콤,017670,00159023,2019,반기보고서,11012,OFS,000,정상,230,True
SK텔레콤,017670,00159023,2019,분기보고서_1분기,11013,CFS,000,정상,213,True
SK텔레콤,017670,00159023,2019,분기보고서_1분기,11013,OFS,000,정상,202,True
SK텔레콤,017670,00159023,2019,분기보고서_3분기,11014,CFS,000,정상,247,True
SK텔레콤,017670,00159023,2019,분기보고서_3분기,11014,OFS,000,정상,243,True
SK텔레콤,017670,00159023,2019,사업보고서,11011,CFS,000,정상,265,True
SK텔레콤,017670,00159023,2019,사업보고서,11011,OFS,000,정상,264,True
SK텔레콤,017670,00159023,2020,반기보고서,11012,CFS,000,정상,223,True
SK텔레콤,017670,00159023,2020,반기보고서,11012,OFS,000,정상,221,True
SK텔레콤,017670,00159023,2020,분기보고서_1분기,11013,CFS,000,정상,220,True
SK텔레콤,017670,00159023,2020,분기보고서_1분기,11013,OFS,000,정상,208,True
SK텔레콤,017670,00159023,2020,분기보고서_3분기,11014,CFS,000,정상,234,True
SK텔레콤,017670,00159023,2020,분기보고서_3분기,11014,OFS,000,정상,225,True
SK텔레콤,017670,00159023,2020,사업보고서,11011,CFS,000,정상,262,True
SK텔레콤,017670,00159023,2020,사업보고서,11011,OFS,000,정상,260,True
SK텔레콤,017670,00159023,2021,반기보고서,11012,CFS,000,정상,209,True
SK텔레콤,017670,00159023,2021,반기보고서,11012,OFS,000,정상,175,True
SK텔레콤,017670,00159023,2021,분기보고서_1분기,11013,CFS,000,정상,200,True
SK텔레콤,017670,00159023,2021,분기보고서_1분기,11013,OFS,000,정상,168,True
SK텔레콤,017670,00159023,2021,분기보고서_3분기,11014,CFS,000,정상,213,True
SK텔레콤,017670,00159023,2021,분기보고서_3분기,11014,OFS,000,정상,178,True
SK텔레콤,017670,00159023,2021,사업보고서,11011,CFS,000,정상,271,True
SK텔레콤,017670,00159023,2021,사업보고서,11011,OFS,000,정상,192,True
