company_name,stock_code,거래일,market,수정시가,수정고가,수정저가,수정종가,거래량_fdr,등락률_fdr,source,price_type
유한양행,000100,2018-01-02,KOSPI,33638,33868,33023,33333,182141,-0.009126040428061866,FinanceDataReader,adjusted
유한양행,000100,2018-01-03,KOSPI,33023,33483,32869,33102,239615,-0.006930069300692954,FinanceDataReader,adjusted
유한양행,000100,2018-01-04,KOSPI,33638,34021,32639,32641,313294,-0.013926650957646114,FinanceDataReader,adjusted
유한양행,000100,2018-01-05,KOSPI,33023,33407,32715,33409,172354,0.02352869091020504,FinanceDataReader,adjusted
유한양행,000100,2018-01-08,KOSPI,33407,33485,32870,33026,205912,-0.011463976772725926,FinanceDataReader,adjusted
유한양행,000100,2018-01-09,KOSPI,33024,34021,32946,33871,361533,0.025585902016592943,FinanceDataReader,adjusted
유한양행,000100,2018-01-10,KOSPI,33869,33869,33255,33640,245527,-0.00681999350476814,FinanceDataReader,adjusted
유한양행,000100,2018-01-11,KOSPI,33791,33791,33254,33717,193378,0.00228894173602856,FinanceDataReader,adjusted
유한양행,000100,2018-01-12,KOSPI,34483,35634,34405,34869,949968,0.03416674081323956,FinanceDataReader,adjusted
유한양행,000100,2018-01-15,KOSPI,35098,35636,34484,34946,442852,0.002208265221256722,FinanceDataReader,adjusted
유한양행,000100,2018-01-16,KOSPI,35020,35327,34483,35099,293232,0.0043781834830882715,FinanceDataReader,adjusted
유한양행,000100,2018-01-17,KOSPI,34789,35173,34405,34638,308944,-0.013134277329838406,FinanceDataReader,adjusted
유한양행,000100,2018-01-18,KOSPI,34560,35096,34098,34869,258795,0.0066689762688376675,FinanceDataReader,adjusted
유한양행,000100,2018-01-19,KOSPI,34559,34943,34097,34100,182961,-0.02205397344345983,FinanceDataReader,adjusted
유한양행,000100,2018-01-22,KOSPI,33944,34405,33099,34408,222986,0.00903225806451613,FinanceDataReader,adjusted
유한양행,000100,2018-01-23,KOSPI,34251,34483,34020,34331,258204,-0.002237851662404089,FinanceDataReader,adjusted
유한양행,000100,2018-01-24,KOSPI,34176,34176,33330,33486,556505,-0.024613323235559648,FinanceDataReader,adjusted
유한양행,000100,2018-01-25,KOSPI,33792,34099,33485,33640,319283,0.0045989368691392585,FinanceDataReader,adjusted
유한양행,000100,2018-01-26,KOSPI,33638,34021,33255,33947,370998,0.009126040428061755,FinanceDataReader,adjusted
유한양행,000100,2018-01-29,KOSPI,34097,35480,33944,35406,941236,0.04297876100980935,FinanceDataReader,adjusted
유한양행,000100,2018-01-30,KOSPI,35328,36326,35328,35945,709361,0.015223408461842558,FinanceDataReader,adjusted
유한양행,000100,2018-01-31,KOSPI,35943,36019,35020,35791,421411,-0.004284323271665058,FinanceDataReader,adjusted
유한양행,000100,2018-02-01,KOSPI,35558,35710,34943,35253,256552,-0.015031711882875554,FinanceDataReader,adjusted
유한양행,000100,2018-02-02,KOSPI,35175,35405,34484,34946,326328,-0.008708478711031642,FinanceDataReader,adjusted
유한양행,000100,2018-02-05,KOSPI,34405,34713,33408,33486,430301,-0.041778744348423325,FinanceDataReader,adjusted
유한양행,000100,2018-02-06,KOSPI,32563,33100,31794,32795,467218,-0.020635489458281087,FinanceDataReader,adjusted
유한양행,000100,2018-02-07,KOSPI,33331,34098,33177,33333,351368,0.016404939777405092,FinanceDataReader,adjusted
유한양행,000100,2018-02-08,KOSPI,33177,33330,32408,32871,444342,-0.013860138601386018,FinanceDataReader,adjusted
유한양행,000100,2018-02-09,KOSPI,32179,32484,31871,32411,316939,-0.013994098141218658,FinanceDataReader,adjusted
유한양행,000100,2018-02-12,KOSPI,32638,33177,32100,33102,164628,0.02131992224861934,FinanceDataReader,adjusted
유한양행,000100,2018-02-13,KOSPI,32943,33175,32561,32717,193755,-0.01163071717720987,FinanceDataReader,adjusted
유한양행,000100,2018-02-14,KOSPI,32793,33024,32409,33026,189202,0.009444631231469769,FinanceDataReader,adjusted
유한양행,000100,2018-02-19,KOSPI,32793,33791,32793,33717,221799,0.0209229092230363,FinanceDataReader,adjusted
유한양행,000100,2018-02-20,KOSPI,33483,33790,33177,33409,115368,-0.009134857786873063,FinanceDataReader,adjusted
유한양행,000100,2018-02-21,KOSPI,32946,33791,32563,33102,255695,-0.009189140650722849,FinanceDataReader,adjusted
유한양행,000100,2018-02-22,KOSPI,32870,33100,32485,32565,155650,-0.016222584738082246,FinanceDataReader,adjusted
유한양행,000100,2018-02-23,KOSPI,32640,33179,32640,33180,103184,0.01888530631045593,FinanceDataReader,adjusted
유한양행,000100,2018-02-26,KOSPI,33408,33408,32870,33180,157343,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-02-27,KOSPI,33100,33331,32485,32641,233288,-0.016244725738396637,FinanceDataReader,adjusted
유한양행,000100,2018-02-28,KOSPI,32640,32640,31950,31951,292053,-0.021139058239637243,FinanceDataReader,adjusted
유한양행,000100,2018-03-02,KOSPI,31487,32102,31334,31951,187579,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-03-05,KOSPI,31642,32485,31487,32334,200544,0.011987105254921637,FinanceDataReader,adjusted
유한양행,000100,2018-03-06,KOSPI,32178,32562,31793,32103,170135,-0.007144182594173265,FinanceDataReader,adjusted
유한양행,000100,2018-03-07,KOSPI,31795,32410,31487,31567,323281,-0.016696258916612194,FinanceDataReader,adjusted
유한양행,000100,2018-03-08,KOSPI,32026,32640,31950,32181,321907,0.019450692178540896,FinanceDataReader,adjusted
유한양행,000100,2018-03-09,KOSPI,32177,32713,32177,32717,153604,0.01665579068394396,FinanceDataReader,adjusted
유한양행,000100,2018-03-12,KOSPI,32868,33099,32562,32948,229300,0.007060549561390017,FinanceDataReader,adjusted
유한양행,000100,2018-03-13,KOSPI,32716,33179,32640,33180,263567,0.007041398567439572,FinanceDataReader,adjusted
유한양행,000100,2018-03-14,KOSPI,32869,33177,32563,33102,147550,-0.0023508137432187715,FinanceDataReader,adjusted
유한양행,000100,2018-03-15,KOSPI,32946,33407,32639,33333,179282,0.0069784303063258335,FinanceDataReader,adjusted
유한양행,000100,2018-03-16,KOSPI,33484,33561,32793,32795,175336,-0.016140161401614006,FinanceDataReader,adjusted
유한양행,000100,2018-03-19,KOSPI,33023,33100,32255,32641,123557,-0.00469583778014937,FinanceDataReader,adjusted
유한양행,000100,2018-03-20,KOSPI,32253,34096,32253,34023,218615,0.04233938911185309,FinanceDataReader,adjusted
유한양행,000100,2018-03-21,KOSPI,33944,34250,33560,34100,334863,0.002263174911089516,FinanceDataReader,adjusted
유한양행,000100,2018-03-22,KOSPI,34561,34636,33407,33563,312400,-0.015747800586510263,FinanceDataReader,adjusted
유한양행,000100,2018-03-23,KOSPI,32947,33179,31950,32181,414532,-0.04117629532520928,FinanceDataReader,adjusted
유한양행,000100,2018-03-26,KOSPI,32255,33177,31641,33102,221220,0.028619371678940908,FinanceDataReader,adjusted
유한양행,000100,2018-03-27,KOSPI,33178,33562,33024,33256,143516,0.004652286870884037,FinanceDataReader,adjusted
유한양행,000100,2018-03-28,KOSPI,32792,33329,32714,32948,109133,-0.009261486649025708,FinanceDataReader,adjusted
유한양행,000100,2018-03-29,KOSPI,32946,34252,32946,33947,413764,0.030320505038242018,FinanceDataReader,adjusted
유한양행,000100,2018-03-30,KOSPI,34019,34404,33867,34100,146455,0.004507025657642716,FinanceDataReader,adjusted
유한양행,000100,2018-04-02,KOSPI,33789,34712,33789,34253,261344,0.0044868035190615,FinanceDataReader,adjusted
유한양행,000100,2018-04-03,KOSPI,33947,34563,33793,34563,183370,0.00905030216331415,FinanceDataReader,adjusted
유한양행,000100,2018-04-04,KOSPI,34329,35327,34251,35022,440319,0.013280097213783426,FinanceDataReader,adjusted
유한양행,000100,2018-04-05,KOSPI,35326,36785,35249,35713,509470,0.01973045514248195,FinanceDataReader,adjusted
유한양행,000100,2018-04-06,KOSPI,35634,36480,35250,36021,334213,0.008624310475177088,FinanceDataReader,adjusted
유한양행,000100,2018-04-09,KOSPI,36865,39630,36635,39094,1883527,0.08531134615918501,FinanceDataReader,adjusted
유한양행,000100,2018-04-10,KOSPI,39781,41470,39091,39554,1282977,0.011766511485138409,FinanceDataReader,adjusted
유한양행,000100,2018-04-11,KOSPI,39400,40013,38401,39248,549107,-0.007736259291095671,FinanceDataReader,adjusted
유한양행,000100,2018-04-12,KOSPI,39782,39859,37939,38095,526805,-0.029377293110476987,FinanceDataReader,adjusted
유한양행,000100,2018-04-13,KOSPI,38168,39013,36863,38939,494069,0.022155138469615476,FinanceDataReader,adjusted
유한양행,000100,2018-04-16,KOSPI,38862,39092,37786,38018,333089,-0.02365237936259279,FinanceDataReader,adjusted
유한양행,000100,2018-04-17,KOSPI,38783,40010,38244,38708,599326,0.018149297701088862,FinanceDataReader,adjusted
유한양행,000100,2018-04-18,KOSPI,38247,38706,36250,36559,738345,-0.055518239123695357,FinanceDataReader,adjusted
유한양행,000100,2018-04-19,KOSPI,36631,37244,35479,37018,646612,0.012555048004595282,FinanceDataReader,adjusted
유한양행,000100,2018-04-20,KOSPI,36634,37479,36558,36943,280645,-0.0020260413852720704,FinanceDataReader,adjusted
유한양행,000100,2018-04-23,KOSPI,36555,36555,35326,35483,376780,-0.03952034214871558,FinanceDataReader,adjusted
유한양행,000100,2018-04-24,KOSPI,35482,36173,35405,35561,249377,0.00219823577487821,FinanceDataReader,adjusted
유한양행,000100,2018-04-25,KOSPI,35558,35710,34635,35253,224855,-0.008661173757768315,FinanceDataReader,adjusted
유한양행,000100,2018-04-26,KOSPI,35327,36325,35327,36098,294330,0.02396959124046183,FinanceDataReader,adjusted
유한양행,000100,2018-04-27,KOSPI,36096,36634,35712,36252,202048,0.004266164330433808,FinanceDataReader,adjusted
유한양행,000100,2018-04-30,KOSPI,36250,36327,34637,35176,351479,-0.029681121041597702,FinanceDataReader,adjusted
유한양행,000100,2018-05-02,KOSPI,34635,36018,34250,35406,265474,0.006538549010689065,FinanceDataReader,adjusted
유한양행,000100,2018-05-03,KOSPI,35404,35711,34944,35099,223247,-0.008670846749138539,FinanceDataReader,adjusted
유한양행,000100,2018-05-04,KOSPI,35019,35403,34560,34791,332612,-0.008775178780022208,FinanceDataReader,adjusted
유한양행,000100,2018-05-08,KOSPI,35019,35633,34328,34408,286136,-0.011008594176654896,FinanceDataReader,adjusted
유한양행,000100,2018-05-09,KOSPI,34406,35789,34177,35561,306927,0.033509648918855994,FinanceDataReader,adjusted
유한양행,000100,2018-05-10,KOSPI,35712,35712,34790,34946,245760,-0.017294226821517933,FinanceDataReader,adjusted
유한양행,000100,2018-05-11,KOSPI,34868,35789,34714,35561,175748,0.017598580667315344,FinanceDataReader,adjusted
유한양행,000100,2018-05-14,KOSPI,35558,36095,35326,35406,204926,-0.004358707572902909,FinanceDataReader,adjusted
유한양행,000100,2018-05-15,KOSPI,35403,36402,35173,36174,295789,0.021691238773089205,FinanceDataReader,adjusted
유한양행,000100,2018-05-16,KOSPI,36173,36634,35712,36559,279052,0.010643003262011286,FinanceDataReader,adjusted
유한양행,000100,2018-05-17,KOSPI,36864,37093,35865,35867,329289,-0.018928307667058775,FinanceDataReader,adjusted
유한양행,000100,2018-05-18,KOSPI,36019,36710,35943,36636,274536,0.021440321186606104,FinanceDataReader,adjusted
유한양행,000100,2018-05-21,KOSPI,36633,36864,36018,36174,193012,-0.012610547002947947,FinanceDataReader,adjusted
유한양행,000100,2018-05-23,KOSPI,35942,36557,35634,36098,173110,-0.0021009564880853926,FinanceDataReader,adjusted
유한양행,000100,2018-05-24,KOSPI,36019,36940,36019,36866,213088,0.021275416920605084,FinanceDataReader,adjusted
유한양행,000100,2018-05-25,KOSPI,36864,37401,36402,37249,265155,0.010388976292518892,FinanceDataReader,adjusted
유한양행,000100,2018-05-28,KOSPI,36710,37632,36481,37557,278371,0.008268678353781311,FinanceDataReader,adjusted
유한양행,000100,2018-05-29,KOSPI,37939,38477,37171,37327,345241,-0.006124024815613582,FinanceDataReader,adjusted
유한양행,000100,2018-05-30,KOSPI,37325,37479,35789,36559,428512,-0.020574918959466393,FinanceDataReader,adjusted
유한양행,000100,2018-05-31,KOSPI,36711,36865,36096,36559,404225,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-06-01,KOSPI,36633,37708,36556,37710,268588,0.031483355671654056,FinanceDataReader,adjusted
유한양행,000100,2018-06-04,KOSPI,37401,37632,35481,35791,451898,-0.05088835852559004,FinanceDataReader,adjusted
유한양행,000100,2018-06-05,KOSPI,36097,36173,34561,34716,580453,-0.030035483780838756,FinanceDataReader,adjusted
유한양행,000100,2018-06-07,KOSPI,34789,35096,34635,34791,333035,0.002160387141375786,FinanceDataReader,adjusted
유한양행,000100,2018-06-08,KOSPI,34790,35251,34561,35176,211035,0.011066080308125725,FinanceDataReader,adjusted
유한양행,000100,2018-06-11,KOSPI,35326,35557,34788,35329,230472,0.004349556515806263,FinanceDataReader,adjusted
유한양행,000100,2018-06-12,KOSPI,35482,36020,35021,35561,202613,0.006566843103399389,FinanceDataReader,adjusted
유한양행,000100,2018-06-14,KOSPI,35942,35942,35020,35022,255296,-0.015157054076094578,FinanceDataReader,adjusted
유한양행,000100,2018-06-15,KOSPI,35020,35481,34789,34869,202328,-0.004368682542401969,FinanceDataReader,adjusted
유한양행,000100,2018-06-18,KOSPI,35175,35482,34715,34716,333938,-0.004387851673406162,FinanceDataReader,adjusted
유한양행,000100,2018-06-19,KOSPI,34405,34789,32639,32641,524255,-0.0597707109113953,FinanceDataReader,adjusted
유한양행,000100,2018-06-20,KOSPI,32868,33406,32792,32948,218935,0.009405349100824134,FinanceDataReader,adjusted
유한양행,000100,2018-06-21,KOSPI,32793,33254,32793,33026,192753,0.002367366759742584,FinanceDataReader,adjusted
유한양행,000100,2018-06-22,KOSPI,32485,33715,32485,33640,145412,0.01859141282625809,FinanceDataReader,adjusted
유한양행,000100,2018-06-25,KOSPI,33331,33715,33178,33717,145310,0.00228894173602856,FinanceDataReader,adjusted
유한양행,000100,2018-06-26,KOSPI,33483,33790,33329,33793,108394,0.0022540558175401237,FinanceDataReader,adjusted
유한양행,000100,2018-06-27,KOSPI,33253,34020,33253,33409,155578,-0.011363300091735029,FinanceDataReader,adjusted
유한양행,000100,2018-06-28,KOSPI,33791,33791,33179,33180,189678,-0.006854440420246077,FinanceDataReader,adjusted
유한양행,000100,2018-06-29,KOSPI,33253,33561,32869,33409,156656,0.006901748040988531,FinanceDataReader,adjusted
유한양행,000100,2018-07-02,KOSPI,33100,33484,32563,32641,172733,-0.022987817653925546,FinanceDataReader,adjusted
유한양행,000100,2018-07-03,KOSPI,32715,32869,31948,32411,211212,-0.007046352746545748,FinanceDataReader,adjusted
유한양행,000100,2018-07-04,KOSPI,32101,33714,32101,33486,196239,0.03316775168924124,FinanceDataReader,adjusted
유한양행,000100,2018-07-05,KOSPI,33178,33485,33024,33256,113212,-0.006868542077286044,FinanceDataReader,adjusted
유한양행,000100,2018-07-06,KOSPI,33101,33715,32793,33640,143291,0.011546788549434694,FinanceDataReader,adjusted
유한양행,000100,2018-07-09,KOSPI,34098,34251,33485,33871,136987,0.006866825208085681,FinanceDataReader,adjusted
유한양행,000100,2018-07-10,KOSPI,33869,34176,33791,33947,110436,0.0022438073868500386,FinanceDataReader,adjusted
유한양행,000100,2018-07-11,KOSPI,33561,33868,33177,33409,151074,-0.01584823401184199,FinanceDataReader,adjusted
유한양행,000100,2018-07-12,KOSPI,33713,34481,33483,34253,191372,0.025262653775928623,FinanceDataReader,adjusted
유한양행,000100,2018-07-13,KOSPI,34406,34790,34099,34716,135134,0.013517064198756312,FinanceDataReader,adjusted
유한양행,000100,2018-07-16,KOSPI,34329,34867,34251,34869,102507,0.004407189768406594,FinanceDataReader,adjusted
유한양행,000100,2018-07-17,KOSPI,34868,34868,34406,34716,87913,-0.004387851673406162,FinanceDataReader,adjusted
유한양행,000100,2018-07-18,KOSPI,34482,34712,33637,33793,146561,-0.026587164419864084,FinanceDataReader,adjusted
유한양행,000100,2018-07-19,KOSPI,33791,34021,32870,33026,134199,-0.022697008256147733,FinanceDataReader,adjusted
유한양행,000100,2018-07-20,KOSPI,33024,33791,33024,33717,88682,0.0209229092230363,FinanceDataReader,adjusted
유한양행,000100,2018-07-23,KOSPI,33715,33715,33178,33256,116018,-0.013672628051131452,FinanceDataReader,adjusted
유한양행,000100,2018-07-24,KOSPI,33176,33790,33176,33793,100620,0.016147462112100053,FinanceDataReader,adjusted
유한양행,000100,2018-07-25,KOSPI,33791,34021,33178,33256,124102,-0.015890864972035623,FinanceDataReader,adjusted
유한양행,000100,2018-07-26,KOSPI,33638,35174,33484,34485,393763,0.036955737310560455,FinanceDataReader,adjusted
유한양행,000100,2018-07-27,KOSPI,34867,34867,33945,34178,123696,-0.008902421342612765,FinanceDataReader,adjusted
유한양행,000100,2018-07-30,KOSPI,34176,34176,33485,34178,134644,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-07-31,KOSPI,34097,34327,33483,34253,171386,0.0021943940546549356,FinanceDataReader,adjusted
유한양행,000100,2018-08-01,KOSPI,34097,34560,34097,34408,104761,0.004525151081657075,FinanceDataReader,adjusted
유한양행,000100,2018-08-02,KOSPI,34097,34560,34097,34408,115828,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-08-03,KOSPI,34097,34635,34097,34408,95908,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-08-06,KOSPI,34253,35176,34253,34563,146151,0.004504766333410792,FinanceDataReader,adjusted
유한양행,000100,2018-08-07,KOSPI,34636,35174,34560,35022,140385,0.013280097213783426,FinanceDataReader,adjusted
유한양행,000100,2018-08-08,KOSPI,34713,34866,34251,34408,147835,-0.017531837130946304,FinanceDataReader,adjusted
유한양행,000100,2018-08-09,KOSPI,34560,34789,34174,34791,125314,0.011131132294815105,FinanceDataReader,adjusted
유한양행,000100,2018-08-10,KOSPI,34788,35326,34404,35329,177066,0.015463769365640534,FinanceDataReader,adjusted
유한양행,000100,2018-08-13,KOSPI,35174,35250,34251,34485,131271,-0.02388972232443598,FinanceDataReader,adjusted
유한양행,000100,2018-08-14,KOSPI,34482,35019,34405,34638,91957,0.004436711613745148,FinanceDataReader,adjusted
유한양행,000100,2018-08-16,KOSPI,34329,34329,33638,33947,168535,-0.01994918875223739,FinanceDataReader,adjusted
유한양행,000100,2018-08-17,KOSPI,33792,34868,33715,34716,179841,0.022652959024361596,FinanceDataReader,adjusted
유한양행,000100,2018-08-20,KOSPI,35019,35173,34482,34791,105298,0.002160387141375786,FinanceDataReader,adjusted
유한양행,000100,2018-08-21,KOSPI,35096,35250,34713,34869,154189,0.002241959127360582,FinanceDataReader,adjusted
유한양행,000100,2018-08-22,KOSPI,34868,35252,34868,34946,84278,0.002208265221256722,FinanceDataReader,adjusted
유한양행,000100,2018-08-23,KOSPI,35018,35402,34943,35329,164050,0.010959766496880796,FinanceDataReader,adjusted
유한양행,000100,2018-08-24,KOSPI,35173,35402,34943,35329,90731,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-08-27,KOSPI,35480,35941,35326,35483,103746,0.004359025163463537,FinanceDataReader,adjusted
유한양행,000100,2018-08-28,KOSPI,35480,35633,35173,35253,92238,-0.006481977284896967,FinanceDataReader,adjusted
유한양행,000100,2018-08-29,KOSPI,35405,35635,35328,35561,99076,0.008736845091197987,FinanceDataReader,adjusted
유한양행,000100,2018-08-30,KOSPI,35558,35635,34945,35176,122666,-0.010826467197210476,FinanceDataReader,adjusted
유한양행,000100,2018-08-31,KOSPI,35327,36786,34944,36712,434662,0.043666136001819345,FinanceDataReader,adjusted
유한양행,000100,2018-09-03,KOSPI,36864,36941,36096,36636,152750,-0.0020701677925474282,FinanceDataReader,adjusted
유한양행,000100,2018-09-04,KOSPI,36480,36787,36096,36636,234935,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-09-05,KOSPI,36558,37633,36558,36943,240632,0.008379735779015185,FinanceDataReader,adjusted
유한양행,000100,2018-09-06,KOSPI,36865,37094,36403,36559,158168,-0.010394391359662136,FinanceDataReader,adjusted
유한양행,000100,2018-09-07,KOSPI,36631,37091,36324,37018,130347,0.012555048004595282,FinanceDataReader,adjusted
유한양행,000100,2018-09-10,KOSPI,36633,37323,36325,36789,114267,-0.006186179696363925,FinanceDataReader,adjusted
유한양행,000100,2018-09-11,KOSPI,36787,37017,36481,36943,87329,0.00418603386881955,FinanceDataReader,adjusted
유한양행,000100,2018-09-12,KOSPI,37093,37478,36402,36712,141580,-0.006252876052296741,FinanceDataReader,adjusted
유한양행,000100,2018-09-13,KOSPI,37017,37247,36403,36866,210610,0.004194813684898602,FinanceDataReader,adjusted
유한양행,000100,2018-09-14,KOSPI,36865,37325,36634,36866,102269,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-09-17,KOSPI,36709,37093,36633,36789,108786,-0.0020886453642923186,FinanceDataReader,adjusted
유한양행,000100,2018-09-18,KOSPI,36709,36709,36172,36328,150312,-0.012530919568349286,FinanceDataReader,adjusted
유한양행,000100,2018-09-19,KOSPI,36403,36558,35635,36559,156786,0.00635873155692579,FinanceDataReader,adjusted
유한양행,000100,2018-09-20,KOSPI,36250,37632,36096,36636,281112,0.002106184523646748,FinanceDataReader,adjusted
유한양행,000100,2018-09-21,KOSPI,37247,37247,36172,36482,222414,-0.004203515667649316,FinanceDataReader,adjusted
유한양행,000100,2018-09-27,KOSPI,36249,37401,36172,37249,272244,0.02102406666301193,FinanceDataReader,adjusted
유한양행,000100,2018-09-28,KOSPI,36864,37401,36864,37249,208378,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-10-01,KOSPI,37017,37171,36250,36559,142370,-0.018523987221133464,FinanceDataReader,adjusted
유한양행,000100,2018-10-02,KOSPI,36326,36326,35635,35791,196363,-0.021007139144943787,FinanceDataReader,adjusted
유한양행,000100,2018-10-04,KOSPI,35635,36096,35327,35791,132866,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-10-05,KOSPI,35710,35710,34098,34485,317479,-0.036489620295604985,FinanceDataReader,adjusted
유한양행,000100,2018-10-08,KOSPI,33715,34867,33715,33871,180754,-0.01780484268522542,FinanceDataReader,adjusted
유한양행,000100,2018-10-10,KOSPI,34020,34175,32869,33102,160656,-0.02270378790115435,FinanceDataReader,adjusted
유한양행,000100,2018-10-11,KOSPI,32484,33023,31718,31720,258542,-0.041749743217932456,FinanceDataReader,adjusted
유한양행,000100,2018-10-12,KOSPI,31717,32483,31640,32103,274635,0.012074401008827174,FinanceDataReader,adjusted
유한양행,000100,2018-10-15,KOSPI,32101,32563,31718,32027,176898,-0.002367379995639074,FinanceDataReader,adjusted
유한양행,000100,2018-10-16,KOSPI,32026,32255,31334,32027,193923,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-10-17,KOSPI,32408,32483,31870,32103,176044,0.0023729977831203897,FinanceDataReader,adjusted
유한양행,000100,2018-10-18,KOSPI,32102,32410,31950,32181,126298,0.0024296794692084678,FinanceDataReader,adjusted
유한양행,000100,2018-10-19,KOSPI,32180,32564,31565,32565,154275,0.011932506758646433,FinanceDataReader,adjusted
유한양행,000100,2018-10-22,KOSPI,32256,32256,31566,31797,199406,-0.023583602026715833,FinanceDataReader,adjusted
유한양행,000100,2018-10-23,KOSPI,31718,31949,30643,30952,196790,-0.026574834103846312,FinanceDataReader,adjusted
유한양행,000100,2018-10-24,KOSPI,31409,32025,31102,31720,182613,0.024812613078314838,FinanceDataReader,adjusted
유한양행,000100,2018-10-25,KOSPI,31485,31640,30718,31412,220455,-0.00970996216897857,FinanceDataReader,adjusted
유한양행,000100,2018-10-26,KOSPI,31179,31409,29644,30337,197452,-0.03422259009295814,FinanceDataReader,adjusted
유한양행,000100,2018-10-29,KOSPI,30412,30949,29029,29185,243481,-0.0379734317829713,FinanceDataReader,adjusted
유한양행,000100,2018-10-30,KOSPI,29028,30103,28952,29799,217854,0.021038204557135565,FinanceDataReader,adjusted
유한양행,000100,2018-10-31,KOSPI,28184,28339,25266,25729,1968752,-0.13658176448874126,FinanceDataReader,adjusted
유한양행,000100,2018-11-01,KOSPI,25960,26495,25804,25960,632741,0.008978195810175338,FinanceDataReader,adjusted
유한양행,000100,2018-11-02,KOSPI,26034,27569,26034,27342,539279,0.05323574730354386,FinanceDataReader,adjusted
유한양행,000100,2018-11-05,KOSPI,35480,35480,35172,35483,3160504,0.297747055811572,FinanceDataReader,adjusted
유한양행,000100,2018-11-06,KOSPI,37323,44542,37169,38401,13613246,0.08223656398838886,FinanceDataReader,adjusted
유한양행,000100,2018-11-07,KOSPI,39092,39399,36250,36482,3800363,-0.049972656962058326,FinanceDataReader,adjusted
유한양행,000100,2018-11-08,KOSPI,37401,37939,35789,36866,3452529,0.010525738720464917,FinanceDataReader,adjusted
유한양행,000100,2018-11-09,KOSPI,36250,37324,35174,36098,2235374,-0.020832203113980374,FinanceDataReader,adjusted
유한양행,000100,2018-11-12,KOSPI,35558,36633,35020,35867,1597656,-0.006399246495650712,FinanceDataReader,adjusted
유한양행,000100,2018-11-13,KOSPI,35788,36787,35174,36098,1446352,0.0064404605905150625,FinanceDataReader,adjusted
유한양행,000100,2018-11-14,KOSPI,36251,36711,35482,35945,974819,-0.0042384619646518296,FinanceDataReader,adjusted
유한양행,000100,2018-11-15,KOSPI,36326,37093,35788,36712,1182178,0.02133815551537066,FinanceDataReader,adjusted
유한양행,000100,2018-11-16,KOSPI,36710,37632,36481,36866,889354,0.004194813684898602,FinanceDataReader,adjusted
유한양행,000100,2018-11-19,KOSPI,37326,39706,37095,39094,2811244,0.060435089242120155,FinanceDataReader,adjusted
유한양행,000100,2018-11-20,KOSPI,38475,39090,38091,38401,932358,-0.017726505346088883,FinanceDataReader,adjusted
유한양행,000100,2018-11-21,KOSPI,37863,37940,36481,37481,897013,-0.023957709434650143,FinanceDataReader,adjusted
유한양행,000100,2018-11-22,KOSPI,37862,37862,36326,36636,642941,-0.02254475600971162,FinanceDataReader,adjusted
유한양행,000100,2018-11-23,KOSPI,36634,37017,35943,36252,476322,-0.010481493612839787,FinanceDataReader,adjusted
유한양행,000100,2018-11-26,KOSPI,35943,36634,35866,36252,449246,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-11-27,KOSPI,36634,36865,35789,36252,356442,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-11-28,KOSPI,36558,36635,35635,35945,433633,-0.008468498289749493,FinanceDataReader,adjusted
유한양행,000100,2018-11-29,KOSPI,36401,36479,35480,35483,473719,-0.012852969814995174,FinanceDataReader,adjusted
유한양행,000100,2018-11-30,KOSPI,35636,36173,34790,34946,714313,-0.015134007834737728,FinanceDataReader,adjusted
유한양행,000100,2018-12-03,KOSPI,35482,35866,35020,35176,502741,0.006581583013792747,FinanceDataReader,adjusted
유한양행,000100,2018-12-04,KOSPI,35481,36633,35251,36098,752724,0.026211052990675388,FinanceDataReader,adjusted
유한양행,000100,2018-12-05,KOSPI,35480,35787,35173,35329,342714,-0.021303119286387062,FinanceDataReader,adjusted
유한양행,000100,2018-12-06,KOSPI,35327,35327,33100,33333,899451,-0.05649749497579892,FinanceDataReader,adjusted
유한양행,000100,2018-12-07,KOSPI,33638,33869,32946,33256,523391,-0.0023100231002309846,FinanceDataReader,adjusted
유한양행,000100,2018-12-10,KOSPI,33100,33485,32333,33256,436888,0.0,FinanceDataReader,adjusted
유한양행,000100,2018-12-11,KOSPI,33635,33635,32561,32717,314228,-0.016207601635795044,FinanceDataReader,adjusted
유한양행,000100,2018-12-12,KOSPI,32715,33177,32408,32871,360710,0.004707033040926678,FinanceDataReader,adjusted
유한양행,000100,2018-12-13,KOSPI,33561,33561,32946,33026,618668,0.004715402634541066,FinanceDataReader,adjusted
유한양행,000100,2018-12-14,KOSPI,33176,33176,32023,32487,356700,-0.016320474777448024,FinanceDataReader,adjusted
