company_name,stock_code,corp_code,market,industry,bsns_year,report_name,reprt_code,fs_div,fs_div_name,api_status,api_message,account_row_count,raw_file
삼성전자,005930,00126380,KOSPI,전기전자,2024,반기보고서,11012,CFS,연결재무제표,000,정상,204,data\raw\opendart_financial\bsns_year=2024\reprt_code=11012\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2024,반기보고서,11012,OFS,별도재무제표,000,정상,125,data\raw\opendart_financial\bsns_year=2024\reprt_code=11012\fs_div=OFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2024,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,204,data\raw\opendart_financial\bsns_year=2024\reprt_code=11013\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2024,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,125,data\raw\opendart_financial\bsns_year=2024\reprt_code=11013\fs_div=OFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2024,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,204,data\raw\opendart_financial\bsns_year=2024\reprt_code=11014\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2024,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,124,data\raw\opendart_financial\bsns_year=2024\reprt_code=11014\fs_div=OFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,사업보고서,11011,CFS,연결재무제표,000,정상,229,data\raw\opendart_financial\bsns_year=2025\reprt_code=11011\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,사업보고서,11011,OFS,별도재무제표,000,정상,141,data\raw\opendart_financial\bsns_year=2025\reprt_code=11011\fs_div=OFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,반기보고서,11012,CFS,연결재무제표,000,정상,223,data\raw\opendart_financial\bsns_year=2025\reprt_code=11012\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,반기보고서,11012,OFS,별도재무제표,000,정상,144,data\raw\opendart_financial\bsns_year=2025\reprt_code=11012\fs_div=OFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,223,data\raw\opendart_financial\bsns_year=2025\reprt_code=11013\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,136,data\raw\opendart_financial\bsns_year=2025\reprt_code=11013\fs_div=OFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,225,data\raw\opendart_financial\bsns_year=2025\reprt_code=11014\fs_div=CFS\005930_00126380.json
삼성전자,005930,00126380,KOSPI,전기전자,2025,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,144,data\raw\opendart_financial\bsns_year=2025\reprt_code=11014\fs_div=OFS\005930_00126380.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,사업보고서,11011,CFS,연결재무제표,000,정상,147,data\raw\opendart_financial\bsns_year=2017\reprt_code=11011\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,사업보고서,11011,OFS,별도재무제표,000,정상,116,data\raw\opendart_financial\bsns_year=2017\reprt_code=11011\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,반기보고서,11012,CFS,연결재무제표,000,정상,149,data\raw\opendart_financial\bsns_year=2017\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,반기보고서,11012,OFS,별도재무제표,000,정상,108,data\raw\opendart_financial\bsns_year=2017\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,157,data\raw\opendart_financial\bsns_year=2017\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,116,data\raw\opendart_financial\bsns_year=2017\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,143,data\raw\opendart_financial\bsns_year=2017\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2017,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,107,data\raw\opendart_financial\bsns_year=2017\reprt_code=11014\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,사업보고서,11011,CFS,연결재무제표,000,정상,152,data\raw\opendart_financial\bsns_year=2018\reprt_code=11011\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,사업보고서,11011,OFS,별도재무제표,000,정상,121,data\raw\opendart_financial\bsns_year=2018\reprt_code=11011\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,반기보고서,11012,CFS,연결재무제표,000,정상,136,data\raw\opendart_financial\bsns_year=2018\reprt_code=11012\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,반기보고서,11012,OFS,별도재무제표,000,정상,106,data\raw\opendart_financial\bsns_year=2018\reprt_code=11012\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,분기보고서_1분기,11013,CFS,연결재무제표,000,정상,130,data\raw\opendart_financial\bsns_year=2018\reprt_code=11013\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,분기보고서_1분기,11013,OFS,별도재무제표,000,정상,102,data\raw\opendart_financial\bsns_year=2018\reprt_code=11013\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,분기보고서_3분기,11014,CFS,연결재무제표,000,정상,140,data\raw\opendart_financial\bsns_year=2018\reprt_code=11014\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2018,분기보고서_3분기,11014,OFS,별도재무제표,000,정상,110,data\raw\opendart_financial\bsns_year=2018\reprt_code=11014\fs_div=OFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,사업보고서,11011,CFS,연결재무제표,000,정상,162,data\raw\opendart_financial\bsns_year=2019\reprt_code=11011\fs_div=CFS\000660_00164779.json
SK하이닉스,000660,00164779,KOSPI,전기전자,2019,사업보고서,11011,OFS,별도재무제표,000,정상,126,data\raw\opendart_financial\bsns_year=2019\reprt_code=11011\fs_div=OFS\000660_00164779.json
